"Input","Output","Updated Feedback"
"I know that is a very amazing dream but I pray Allah to give me all means to achieve my future dream.","I know that it is a really amazing dream, but I pray to Allah to give me all the means to achieve my future dream.","Great ambition! The error is missing pronoun and punctuation. Add ""it"" after ""that"" for the subject. Change ""very"" to ""really"" for a more natural tone. Add a comma after ""dream"" to separate the clauses. Add ""to"" before ""Allah"" for the correct preposition. Add ""the"" before ""means"" for the correct article use. This helps you use pronouns, punctuation, and prepositions correctly. What’s the most important resource you need to achieve your dream?"
"Alex, I and my friends will go to the cinema at the weekend.","Alex, my friends and I are going to the cinema at the weekend.","Nice plan! The error is word order and verb tense. Move ""my friends and I"" before ""Alex"" for a more natural order. Change ""will go"" to ""are going"" to use the present continuous tense, which is more appropriate for future plans. This helps you use word order and verb tenses correctly. What movie are you planning to watch?"
"Would do you please join us?","Would you like to please join us?","Polite invitation! The error is incorrect phrasing. Remove ""do"" as it is redundant. Add ""you like to"" for a more polite phrasing. This helps you use polite requests correctly. What’s the best thing about going to the cinema with friends?"
"We will see an action movie.","We are going to see an action movie.","Good choice! The error is verb tense. Change ""will see"" to ""are going to see"" to use the present continuous tense, which is more natural for future plans. This helps you use verb tenses appropriately for future intentions. What’s your favorite action movie?"
"If you will join, we can meet in Ambasodor mall in the city at 7 p.m.","If you want to join us, we can meet in Ambassador Mall in the city at 7 p.m.","Clear invitation! The error is verb tense and spelling. Change ""will join"" to ""want to join"" for a more natural conditional phrasing. Add ""us"" after ""join"" for clarity. Correct ""Ambasodor"" to ""Ambassador"" for proper spelling. This helps you use conditional phrases and spelling accurately. What’s the best thing about meeting friends at the mall?"
"the public transport have no future, the crisis in 2008; has been down the oil prices.The oil is cheap now and new cars are more efficient and the goverment give stimolous for consumers.","Public transport has no future. The crisis in 2008 reduced the oil prices. The oil is cheap now, and new cars are more efficient, and the government gives incentives for consumers.","Interesting perspective! The error is subject-verb agreement, punctuation, and spelling. Change ""have"" to ""has"" for subject-verb agreement with ""public transport."" Replace the semicolon with a period to split the sentences. Change ""has been down"" to ""reduced"" for clarity. Add commas after ""now"" and ""efficient"" to separate the clauses. Change ""goverment"" to ""government"" and ""stimolous"" to ""incentives"" for correct spelling. Change ""give"" to ""gives"" for subject-verb agreement. This helps you use subject-verb agreement, punctuation, and spelling correctly. What do you think is the future of public transport?"
"One day in October, Michael a boy was studying architecture discovered a box with a message, while he is opening a box, he heard a door.","One day in October, Michael, a boy who was studying architecture, discovered a box with a message. While he was opening the box, he heard a door.","Great storytelling! The error is missing punctuation and verb tense. Add commas around ""a boy who was studying architecture"" for apposition. Add a period after ""message"" to split the sentences. Change ""is opening"" to ""was opening"" for the correct past continuous tense. Add ""the"" before ""box"" for specificity. This helps you use punctuation and verb tenses accurately. What do you think was in the box?"
"In this moment a big man went into the bedroom.","At that moment, a big man came into the bedroom.","Good suspense! The error is phrasing and punctuation. Change ""In this moment"" to ""At that moment"" for the correct idiomatic expression. Add a comma after ""moment"" for the introductory phrase. Change ""went"" to ""came"" for a more natural phrasing. This helps you use idiomatic expressions and punctuation correctly. Who do you think the big man was?"
"This man was his father, who had dead.","This man was his father, who was dead.","Interesting twist! The error is incorrect verb form. Change ""had dead"" to ""was dead"" for the correct past participle form. This helps you use past participles correctly. How do you think Michael felt seeing his father?"
"Michael was very nervous and confused because he did n't understand anything.","Michael was very agitated and confused because he didn't understand anything.","Good emotional detail! The error is word choice and contraction. Change ""nervous"" to ""agitated"" for a more precise word choice. Change ""did n't"" to ""didn't"" for the correct contraction. This helps you use word choice and contractions accurately. What do you think Michael should do next?"
"He spoke with his father and he asked him because he was there and his father responded that he had the biggest secret about his family.","He spoke with his father and asked him why he was there, and his father replied that he had the biggest secret about his family.","Great dialogue! The error is redundancy and word choice. Remove ""he"" before ""asked"" to avoid repetition. Change ""because"" to ""why"" for the correct question word. Add a comma before ""and"" to separate the clauses. Change ""responded"" to ""replied"" for a more natural synonym. This helps you avoid redundancy and use word choice effectively. What do you think the biggest secret could be?"
"""In the past Matilde your mother killed your brother, although she had a reason, he was a monster because he killed a lot of people in our city, so we went to another city.""","""In the past, Matilde, your mother killed your brother, but she had a reason. He was a monster because he killed a lot of people in our city, so we went to another city.""","Dramatic revelation! The error is punctuation and conjunction. Add a comma after ""past"" and ""Matilde"" for clarity. Change ""although"" to ""but"" for the correct contrasting conjunction. Add a period after ""reason"" to split the sentences. Capitalize ""He"" for the new sentence. This helps you use punctuation and conjunctions correctly. How do you think Michael reacted to this revelation?"
"But Michael did not believe this story and he thought that he was crazy.","But Michael did not believe this story and thought that he was crazy.","Good characterization! The error is redundancy. Remove ""he"" before ""thought"" to avoid repetition. This helps you write more concisely. What would you do if you were in Michael’s situation?"
"This situation was impossible because his father had dead and in this moment he ran and he opened the door and his father said you must be here because I must speak with you more time and explain because I can speak with you but Michael closed the door and knew at that moment he had made a mistake.","This situation was impossible because his father was dead. At that moment, he ran and opened the door, and his father said, ""You must stay here, because I must speak with you more and explain why I can speak with you."" But Michael closed the door and knew at that moment he had made a mistake.","Great suspense! The error is verb form, punctuation, and phrasing. Change ""had dead"" to ""was dead"" for the correct verb form. Add a period after ""dead"" to split the sentences. Add ""At"" and a comma after ""moment"" for the introductory phrase. Remove ""he"" before ""opened"" to avoid repetition. Add quotation marks and adjust punctuation for dialogue. Change ""be here"" to ""stay here"" for context. Change ""more time"" to ""more"" and ""because"" to ""why"" for clarity. Add a period after ""you"" to split the sentences. This helps you use verb forms, punctuation, and phrasing effectively. What do you think the father wanted to explain?"
"Dear Mrs Kate,","Dear Mrs. Ashby,","Good formal greeting! The error is punctuation and name. Add a period after ""Mrs"" for the abbreviation. Change ""Kate"" to ""Ashby"" as per context (assuming the correct name is Mrs. Ashby). This helps you use punctuation and names accurately. What’s the purpose of your letter?"
"I want working in our cafe.","I want to work in your cafe.","Good initiative! The error is verb form and pronoun. Change ""want working"" to ""want to work"" for the correct infinitive form. Change ""our"" to ""your"" for appropriate ownership. This helps you use infinitives and pronouns correctly. What do you like most about working in a café?"
"I like a many food and drink.","I like a lot of food and drink.","Good enthusiasm! The error is incorrect quantifier. Remove ""a"" before ""many"" as it is redundant. Change ""many food and drink"" to ""a lot of food and drink"" for a more natural phrasing. This helps you use quantifiers accurately. What’s your favorite food and drink?"
"I work in a coffee last year in my country. I can work long time.","I worked in a cafe last year in my country. I can work long hours.","Good work experience! The error is verb tense and word choice. Change ""work"" to ""worked"" for the past tense. Change ""coffee"" to ""cafe"" for context. Change ""long time"" to ""long hours"" for specificity. This helps you use verb tenses and word choice appropriately. What’s the best thing about working in a café?"
"Sincerely,","Sincerely,","Perfect closing! This is correct! It’s a standard closing. What’s the best thing about writing formal letters?"
"Tracy","Tracy","Perfect signature! This is correct! It’s a valid signature. What’s the best thing about your name?"
"How are you?","How are you?","Great greeting! This sentence is grammatically correct. It uses proper punctuation and structure for a question. What’s the best thing about catching up with someone?"
"Today we received a shipment from Visual service center under our old account number, it could be a mistake by service center as a notice regarding major organizational restructure already sent to service centers.","Today we received a shipment from Visual Service Center under our old account number. It could be a mistake by the service center, as a notice regarding major organizational restructuring has already been sent to service centers.","Good attention to detail! The error is capitalization, punctuation, and verb tense. Capitalize ""Service"" in ""Visual Service Center"" for the proper noun. Add a period after ""number"" to split the sentences. Add ""the"" before ""service center"" for specificity. Change ""restructure"" to ""restructuring"" for the correct gerund form. Change ""already sent"" to ""has already been sent"" for the passive voice and correct tense. This helps you use capitalization, punctuation, and verb tenses accurately. How do you think this mistake can be fixed?"
"In issued notice it clearly states that all defect parts should be sent to Slovakia with effect from 01/06/2015.","In the issued notice, it clearly states that all defective parts should be sent to Slovakia with effect from 01/06/2015.","Good clarity! The error is missing article. Add ""the"" before ""issued notice"" for the correct article use. Add a comma after ""notice"" for the introductory phrase. Change ""defect"" to ""defective"" for the correct adjective form. This helps you use articles and punctuation correctly. What’s the most important thing to check in such notices?"
"If any more shipments are returned using our old TNT account number, there is no option other than invoicing service center for not following instructions.","If any more shipments are returned using our old TNT account number, there is no option other than to invoice the service center for not following instructions.","Good problem-solving! The error is missing infinitive and article. Add a comma after ""number"" for clause separation. Add ""to"" before ""invoice"" for the correct infinitive form. Add ""the"" before ""service center"" for specificity. This helps you use infinitives and articles accurately. What’s the best way to ensure instructions are followed?"
"So please advise all service centers to return defect parts to Slovakia instead of England.","So, please advise all service centers to return defective parts to Slovakia instead of England.","Clear instruction! The error is missing punctuation. Add a comma after ""So"" for the introductory phrase. Change ""defect"" to ""defective"" for the correct adjective form. This helps you use punctuation and adjectives correctly. What’s the best way to communicate such changes?"
"Nowadays, sport is very important part our life.","Nowadays, sport is a very important part of our life.","Good observation! The error is missing articles. Add a comma after ""Nowadays"" for the introductory phrase. Add ""a"" before ""very important"" for the correct article use. Add ""of"" after ""part"" for the correct preposition. This helps you use articles and prepositions accurately. What’s your favorite sport and why?"
"Many doctors recommended the practice of sport, because it is very healthy for our body and for mind.","Many doctors recommend practicing sport, because it is very healthy for our bodies and for minds.","Great health tip! The error is verb tense, punctuation, and plural form. Change ""recommended"" to ""recommend"" for the present tense. Change ""practice"" to ""practicing"" for the correct gerund form. Add a comma after ""sport"" for clause separation. Change ""body"" and ""mind"" to ""bodies"" and ""minds"" for the plural form. Add ""our"" before ""minds"" for consistency. This helps you use verb tenses, punctuation, and plural forms correctly. What’s the most important benefit of practicing sports for you?"
"Every day, there are many articles and news information that talking about the benefits that you get if you practise sport.","Every day, there are many articles and news items that talk about the benefits you get if you practice sport.","Good awareness! The error is word choice, verb form, and punctuation. Change ""news information"" to ""news items"" for clarity. Change ""talking"" to ""talk"" for the correct verb form. Remove ""that"" before ""you get"" for smoother flow. Change ""practise"" to ""practice"" for consistency (assuming American English). This helps you use word choice, verb forms, and punctuation accurately. What’s the most interesting benefit of sports you’ve read about?"
"My favourite sport is swimming because as soon as start this sport you feel better.","My favorite sport is swimming, because as soon as you start this sport, you feel better.","Great choice! The error is punctuation, pronoun, and spelling. Change ""favourite"" to ""favorite"" for consistency (assuming American English). Add a comma after ""swimming"" for clause separation. Add ""you"" after ""as soon as"" for the subject. Add a comma after ""sport"" for clause separation. This helps you use punctuation, pronouns, and spelling correctly. What’s the best thing about swimming for you?"
"In spite of you do n't lost weight, you can win endurance and flexibility.","Even if you don't lose weight, you can gain endurance and flexibility.","Good encouragement! The error is conjunction, contraction, and word choice. Change ""In spite of"" to ""Even if"" for the correct conditional meaning. Change ""do n't lost"" to ""don't lose"" for the correct contraction and verb form. Change ""win"" to ""gain"" for the correct word choice. This helps you use conjunctions, contractions, and word choice accurately. What’s the most important benefit of sports beyond weight loss?"
"When I am stay in water I feel free and very hastily.","When I am in the water, I feel free and very refreshed.","Nice description! The error is verb form, article, and word choice. Remove ""am stay"" and use ""am"" for the correct verb form. Add ""the"" before ""water"" for specificity. Change ""hastily"" to ""refreshed"" for the correct word choice. This helps you use verb forms, articles, and word choice effectively. What’s your favorite thing about being in the water?"
"Not only is sport when you feel sweaty, but also you do a lot of exercise.","Not only does sport make you feel sweaty, but you also do a lot of exercise.","Good point! The error is phrasing and parallel structure. Rephrase ""Not only is sport when you feel sweaty"" to ""Not only does sport make you feel sweaty"" for clarity. Adjust ""but also you do"" to ""but you also do"" for natural flow. This helps you use parallel structure and phrasing correctly. What’s the most surprising benefit of sports for you?"
"However, you do n't have the feeling that you are very tired, is different, at the same time is fantastic!","However, you don't have the feeling that you are very tired. It is different; at the same time, it is fantastic!","Great reflection! The error is punctuation, subject, and conjunction. Add a period after ""tired"" to split the sentences. Change ""is different"" to ""It is different"" for subject clarity. Use a semicolon after ""different"" for related clauses. Add a comma after ""time"" for clause separation. Add ""it"" before ""is fantastic"" for the subject. This helps you use punctuation, subjects, and conjunctions accurately. What’s the best feeling you get from sports?"
"On the one hand, my advice that I would give to someone starting my favourite sport, swimming, is that you need a little will power because sometimes, for example in winter, you will not want to go to the gym, let alone you get in a pool!","My advice to someone starting my favorite sport, swimming, is that you need a little willpower, because sometimes, for example in winter, you will not want to go to the gym, let alone get in a pool!","Great advice! The error is phrasing, punctuation, and word choice. Remove ""On the one hand"" for a more concise introduction. Change ""favourite"" to ""favorite"" for consistency. Remove ""that I would give"" for brevity. Add a comma after ""swimming"" for the appositive. Change ""will power"" to ""willpower"" for the compound word. Add a comma after ""because"" for clause separation. Remove ""you"" before ""get"" for parallel structure. This helps you use phrasing, punctuation, and word choice effectively. What’s your favorite tip for staying motivated in winter?"
"On the other hand, my other advice is that I am very sure that you will feel wonderful and happy! May be not at first time, but sure later.","My other advice is that I am absolutely sure you will feel wonderful and happy! Maybe not at first, but definitely later.","Great encouragement! The error is phrasing, punctuation, and word choice. Remove ""On the other hand"" for a more concise introduction. Change ""very sure"" to ""absolutely sure"" for emphasis. Remove ""that"" before ""you will"" for smoother flow. Change ""May be"" to ""Maybe"" for the adverb. Change ""first time"" to ""first"" for brevity. Change ""sure"" to ""definitely"" for clarity. This helps you use phrasing, punctuation, and word choice accurately. What’s the best thing about feeling happy through sports?"
"I promise you that it will be this way.","I promise you that it will be this way.","Perfect sentence! You used the future tense properly to express a promise, which shows understanding of future predictions. What’s the most important promise you’ve made to yourself?"
"In conclusion, sport is very necessary and useful for you can improve your life.","In conclusion, sport is absolutely necessary and useful to be able to improve your life.","Great conclusion! The error is punctuation and phrasing. Add a comma after ""conclusion"" for the introductory phrase. Change ""very"" to ""absolutely"" for emphasis. Change ""for you can improve"" to ""to be able to improve"" for the correct infinitive construction. This helps you use punctuation and infinitives effectively. What’s the biggest improvement sports have brought to your life?"
"You start and then you explain to me how are you?","Start, and then you can explain to me how you are.","Good question! The error is phrasing and word order. Remove ""You"" for the imperative form. Add a comma after ""Start"" for clause separation. Add ""can"" for possibility. Change ""how are you"" to ""how you are"" for the question-to-statement conversion. This helps you use imperatives and word order correctly. What’s the best way to start a conversation?"
"About Me","About Me","Perfect heading! This is correct! It’s a valid heading. What’s the most interesting thing about you?"
"Hi my name is Christian but my friends call me chris.","Hi, my name is Christian, but my friends call me Chris.","Nice introduction! The error is punctuation and capitalization. Add a comma after ""Hi"" for the introductory phrase. Add a comma after ""Christian"" for clause separation. Capitalize ""Chris"" for the proper noun. This helps you use punctuation and capitalization accurately. What’s the story behind your nickname?"
"I am 13 years old, my birthday is the 13 july.","I am 13 years old. My birthday is the 13th of July.","Good detail! The error is punctuation and date format. Add a period after ""old"" for clause separation. Change ""13 july"" to ""13th of July"" for the correct date format and capitalization. This helps you use punctuation and date formats correctly. What’s the best thing about your birthday?"
"I was born on friday the 13, that 's funny.","I was born on Friday the 13th; that's funny.","Fun fact! The error is punctuation and date format. Capitalize ""Friday"" for the day name. Change ""13"" to ""13th"" for the correct date format. Replace the comma with a semicolon for related clauses. This helps you use punctuation and date formats accurately. Do you think being born on Friday the 13th is lucky?"
"I was adopted from south korea.","I was adopted from South Korea.","Interesting background! The error is capitalization. Capitalize ""South Korea"" for the proper noun. This helps you use capitalization correctly. What’s the best thing about your adoption story?"
"I like to play football and floorball, I like also to be with my friends and it 's also fun to play video - games.","I like to play football and floorball, and I also like to be with my friends, and it’s also fun to play video games.","Great hobbies! The error is punctuation and compound word. Add a comma after ""floorball"" and ""friends"" for clause separation. Change ""video - games"" to ""video games"" for the correct compound word. This helps you use punctuation and compound words accurately. What’s your favorite video game?"
"I am good at floorball and not as good at football.","I am good at floorball and not as good at football.","Perfect sentence! You used the comparative structure properly to compare skills, which shows understanding of comparative adjectives. What’s your favorite thing about playing floorball?"
"Sometimes I play golf and I think it 's pretty fun, I like to be out with our sail boat.","Sometimes I play golf, and I think it’s pretty fun. I like to be out in our sailboat.","Nice variety of activities! The error is punctuation and preposition. Add a comma before ""and"" for clause separation. Add a period after ""fun"" to split the sentences. Change ""with our sail boat"" to ""in our sailboat"" for the correct preposition and compound word. This helps you use punctuation and prepositions accurately. What’s the best thing about sailing?"
"I got 1 sister, her name is Tina, she is annoying.","I have one sister. Her name is Tina. She is annoying.","Funny sibling dynamic! The error is verb form and punctuation. Change ""got"" to ""have"" for the correct verb form. Change ""1"" to ""one"" for the word form. Add periods to split the sentences. This helps you use verb forms and punctuation correctly. What’s the funniest thing your sister has done?"
"She 's 9 or 10 years old I do n't really know.","She’s 9 or 10 years old. I don’t really know.","Good honesty! The error is punctuation and contraction. Add a period after ""old"" to split the sentences. Change ""do n't"" to ""don’t"" for the correct contraction. This helps you use punctuation and contractions accurately. What’s the best thing about having a younger sister?"
"I like to be in Thailand because it 's nice and warm and the people there are very nice, I also like the food. I do nt like homework but I do nt forget it, I am good to tease my little sister and I am proud of it.","I like being in Thailand because it’s nice and warm, and the people there are very nice. I also like the food. I don’t like homework, but I don’t forget it. I am good at teasing my little sister, and I am proud of it.","Great description of Thailand! The error is verb form, punctuation, and phrasing. Change ""to be"" to ""being"" for the correct gerund form. Add a comma before ""and"" for clause separation. Add a period after ""nice"" to split the sentences. Change ""do nt"" to ""don’t"" for the correct contraction. Change ""good to tease"" to ""good at teasing"" for the correct phrasing. Add a comma before ""and"" for clause separation. This helps you use verb forms, punctuation, and phrasing effectively. What’s your favorite Thai dish?"
"I also got an cat her name is chelsea.My favorite food is fillet of beef, scallops and maybe sushi.","I also have a cat. Her name is Chelsea. My favorite food is fillet of beef, scallops, and maybe sushi.","Nice introduction to your pet and favorite foods! The error is verb form, article, and punctuation. Change ""got"" to ""have"" for the correct verb form. Add ""a"" before ""cat"" for the correct article use. Add periods to split the sentences. Capitalize ""Chelsea"" for the proper noun. Add a comma before ""and"" for list consistency. This helps you use verb forms, articles, and punctuation accurately. What’s the best thing about having a cat?"
"I see forward to friday when I am going to cinema with my friends, we 're going to see "" Let 's be cops "".","I am looking forward to Friday when I am going to the cinema with my friends. We’re going to see ""Let’s Be Cops"".","Exciting plan! The error is phrasing, punctuation, and capitalization. Change ""see forward"" to ""am looking forward to"" for the correct idiomatic expression. Capitalize ""Friday"" for the day name. Add ""the"" before ""cinema"" for the correct article use. Add a period after ""friends"" to split the sentences. Capitalize ""Let’s Be Cops"" for the title. This helps you use idiomatic expressions, punctuation, and capitalization correctly. What’s the best thing about going to the cinema with friends?"
"My favorite is Narnia.","My favorite is Narnia.","Perfect sentence! This sentence is grammatically correct. It uses the proper noun and structure correctly. What’s your favorite character from Narnia?"
"I do n't like Narnia, but my favorite movie is probably 22 jump street, Lord of the rings, The tv - show: suits, The walking dead and maybe south park and family guy.","I don’t like Narnia, but my favorite movie is probably 22 Jump Street, Lord of the Rings, the TV show Suits, The Walking Dead, and maybe South Park and Family Guy.","Great variety of favorites! The error is contraction, capitalization, and punctuation. Change ""do n't"" to ""don’t"" for the correct contraction. Capitalize ""Jump Street,"" ""Rings,"" ""Suits,"" ""Walking Dead,"" ""South Park,"" and ""Family Guy"" for the titles. Change ""tv - show"" to ""TV show"" for consistency. Add commas for list structure. This helps you use contractions, capitalization, and punctuation accurately. Which of these movies or shows is your absolute favorite?"
"I am good at floorball and not as good at football.","I am good at floorball and not as good at football.","Perfect sentence! You used the comparative structure properly to compare skills, which shows understanding of comparative adjectives. What’s your favorite thing about playing sports?"
"Sometimes I play golf and I think it 's pretty fun, I like to be out with our sail boat.","Sometimes I play golf, and I think it’s pretty fun. I like to be out in our sailboat.","Nice balance of activities! The error is punctuation and preposition. Add a comma before ""and"" for clause separation. Add a period after ""fun"" to split the sentences. Change ""with our sail boat"" to ""in our sailboat"" for the correct preposition and compound word. This helps you use punctuation and prepositions accurately. What’s the most relaxing thing about sailing?"
"I do n't like to read but I like music, good music.","I don’t like to read, but I like music, good music.","Good honesty about your preferences! The error is contraction and punctuation. Change ""do n't"" to ""don’t"" for the correct contraction. Add a comma before ""but"" for clause separation. This helps you use contractions and punctuation correctly. What’s your favorite type of music?"
"I like alot of artist and a lot of different music genres.","I like a lot of artists and a lot of different music genres.","Great musical taste! The error is spelling and plural. Change ""alot"" to ""a lot"" for the correct spelling. Change ""artist"" to ""artists"" for the plural form. This helps you use spelling and plural forms accurately. Who’s your favorite artist?"
"I like all from pop, electronic, hip hop to calm music.","I like everything from pop, electronic, hip-hop to calm music.","Nice range of music! The error is phrasing and hyphenation. Change ""all from"" to ""everything from"" for a more natural phrasing. Add a hyphen to ""hip-hop"" for the correct compound word. Add commas for list consistency. This helps you use phrasing, hyphenation, and punctuation effectively. What’s your go-to music genre when you need to relax?"
"I am watching a few tv - series but I watch them over the internet so I am not trying to time the clock to see a episode.","I watch a few TV series, but I watch them on the internet, so I’m not trying to schedule them to see an episode.","Good flexibility with your viewing habits! The error is verb tense, punctuation, and phrasing. Change ""am watching"" to ""watch"" for the present tense consistency. Change ""tv - series"" to ""TV series"" for capitalization and compound word. Change ""over"" to ""on"" for the correct preposition. Change ""trying to time the clock"" to ""trying to schedule them"" for clarity. Change ""a episode"" to ""an episode"" for the correct article use. This helps you use verb tenses, punctuation, and phrasing accurately. What’s your favorite TV series?"
"I like the restaurant we ate on when we were on a ski - vacation in Champoluc.","I like the restaurant we ate at when we were on a ski vacation in Champoluc.","Nice memory! The error is preposition and hyphenation. Change ""ate on"" to ""ate at"" for the correct preposition. Remove the hyphen from ""ski - vacation"" to ""ski vacation"" for the correct compound word. This helps you use prepositions and hyphenation correctly. What’s your favorite thing about that restaurant?"
"Hi my name is Elliot and I like tv games and lego.","Hi, my name is Elliot, and I like TV games and Lego.","Nice introduction! The error is punctuation and capitalization. Add a comma after ""Hi"" for the introductory phrase. Add a comma before ""and"" for clause separation. Capitalize ""TV"" and ""Lego"" for the proper nouns. This helps you use punctuation and capitalization accurately. What’s your favorite Lego set?"
"I also like to speak English but I ca n't speak it at home because my little brother just says "" stop talk English "" when I talk English.","I also like to speak English, but I can’t speak it at home because my little brother just says, ""Stop talking English,"" when I speak English.","Good effort with English! The error is contraction, punctuation, and phrasing. Change ""ca n't"" to ""can’t"" for the correct contraction. Add a comma before ""but"" for clause separation. Add a comma before the quotation for dialogue. Change ""stop talk English"" to ""Stop talking English"" for the correct imperative and gerund. Change ""talk"" to ""speak"" for consistency. This helps you use contractions, punctuation, and phrasing accurately. What’s your favorite thing about speaking English?"
"I know that I have not wraithen it but I have a brother.","I know that I have not written it, but I have a brother.","Good honesty! The error is spelling and punctuation. Change ""wraithen"" to ""written"" for the correct spelling. Add a comma before ""but"" for clause separation. This helps you use spelling and punctuation correctly. What’s the best thing about having a brother?"
"He is 9 years old and he is really good at saying what he wants all the time.","He is 9 years old and is really good at saying what he wants all the time.","Funny observation! The error is redundancy. Remove ""he"" before ""is"" to avoid repetition. This helps you write more concisely. What’s the funniest thing your brother has said?"
"I mean when he wants something he just said give me that.","I mean that when he wants something, he just says, ""Give me that.""","Good description of your brother! The error is phrasing, punctuation, and verb tense. Add ""that"" after ""mean"" for clarity. Add a comma after ""something"" for clause separation. Change ""said"" to ""says"" for the present tense. Add quotation marks for dialogue. This helps you use phrasing, punctuation, and verb tenses accurately. How do you usually respond when he says that?"
"I have two parents like the most people.","I have two parents, like most people.","Good observation! The error is punctuation and article. Add a comma after ""parents"" for the appositive. Change ""the most people"" to ""most people"" for generality. This helps you use punctuation and articles correctly. What’s the best thing about your parents?"
"My mums name is Jenny and my dads name is Rikard and they are the best parents I know.","My mum’s name is Jenny, and my dad’s name is Rikard, and they are the best parents I know.","Sweet tribute to your parents! The error is possessive form and punctuation. Add possessive forms ""mum’s"" and ""dad’s"" with apostrophes. Add commas before ""and"" for clause separation. This helps you use possessive forms and punctuation accurately. What’s the best lesson your parents have taught you?"
"I do n't know so many parents but whatever.","I don’t know many parents, but whatever.","Good honesty! The error is contraction and punctuation. Change ""do n't"" to ""don’t"" for the correct contraction. Add a comma before ""but"" for clause separation. This helps you use contractions and punctuation correctly. What’s the best thing about having supportive parents?"
