"Input","Output","Updated Feedback"
"In issued notice it clearly states that all defect parts should be sent to Slovakia with effect from 01/06/2015.","In the issued notice, it clearly states that all defective parts should be sent to Slovakia with effect from 01/06/2015.","Precise information! Add 'the' before 'issued notice' and use 'defective' instead of 'defect'. Why is attention to detail important in notices?"
"If any more shipments are returned using our old TNT account number, there is no option other than invoicing service center for not following instructions.","If any more shipments are returned using our old TNT account number, there is no option other than to invoice the service center for not following instructions.","Firm but clear! Add 'to' before 'invoice' and 'the' before 'service center'. Why is it important to follow instructions?"
"So please advise all service centers to return defect parts to Slovakia instead of England.","So, please advise all service centers to return defective parts to Slovakia instead of England.","Good instruction! Add a comma after 'So' and use 'defective' instead of 'defect'. Why is clarity important in instructions?"
"Nowadays, sport is very important part our life.","Nowadays, sport is a very important part of our life.","Great point! Add 'a' before 'very important' and 'of' after 'part'. Why do you think sport is important?"
"Many doctors recommended the practice of sport, because it is very healthy for our body and for mind.","Many doctors recommend practicing sport, because it is very healthy for our bodies and minds.","Well said! Use 'recommend' and 'practicing'. Add 'our' before 'minds' and use 'bodies' for plural. What sports do you enjoy?"
"Every day, there are many articles and news information that talking about the benefits that you get if you practise sport.","Every day, there are many articles and news items that talk about the benefits you get if you practice sport.","Informative! Add comma after 'day' and use 'news items' and 'talk'. Use 'practice' for consistency. Why is it important to stay informed about the benefits of sport?"
"My favourite sport is swimming because as soon as start this sport you feel better.","My favorite sport is swimming, because as soon as you start this sport, you feel better.","Good choice! Use 'favorite' and add commas for clarity. Add 'you' for subject clarity. What do you like about swimming?"
"In spite of you do n't lost weight, you can win endurance and flexibility.","Even if you don't lose weight, you can gain endurance and flexibility.","Positive outlook! Use 'Even if' and 'gain' for clarity. Why is endurance and flexibility important?"
"When I am stay in water I feel free and very hastily.","When I am in the water, I feel free and very refreshed.","Nice description! Use 'in the water' and 'refreshed'. How does being in water make you feel?"
"Not only is sport when you feel sweaty, but also you do a lot of exercise.","Not only does sport make you feel sweaty, but you also do a lot of exercise.","Good point! Use 'does sport make you feel' for clarity. Why is exercise important?"
"However, you do n't have the feeling that you are very tired, is different, at the same time is fantastic!","However, you don't have the feeling that you are very tired. It is different; at the same time, it is fantastic!","Interesting observation! Use 'don't' and add periods and semicolons for clarity. What makes it feel fantastic?"
"On the one hand, my advice that I would give to someone starting my favourite sport, swimming, is that you need a little will power because sometimes, for example in winter, you will not want to go to the gym, let alone you get in a pool!","My advice to someone starting my favorite sport, swimming, is that you need a little willpower, because sometimes, for example in winter, you will not want to go to the gym, let alone get in a pool!","Great advice! Use 'willpower' and remove unnecessary words. Why is willpower important in sports?"
"On the other hand, my other advice is that I am very sure that you will feel wonderful and happy!May be not at first time, but sure later.","My other advice is that I am absolutely sure you will feel wonderful and happy! Maybe not at first, but definitely later.","Encouraging! Use 'absolutely sure' and 'definitely'. Why is it important to stay positive?"
"I promise you that it will be this way.","I promise you that it will be this way.","This sentence is correct! It uses proper tense and structure."
"In conclusion, sport is very necessary and useful for you can improve your life.","In conclusion, sport is absolutely necessary and useful to be able to improve your life.","Strong conclusion! Use 'absolutely' and 'to be able to improve'. Why is sport necessary for improvement?"
"You start and then you explain to me how are you?","Start, and then you can explain to me how you are.","Use imperative form and 'how you are'. Why is it important to explain how you are?"
"About Me","About Me","This is correct! It’s a valid heading."
"Hi my name is Christian but my friends call me chris.","Hi, my name is Christian, but my friends call me Chris.","Friendly introduction! Add commas and capitalize 'Chris'. Why is it nice to have nicknames?"
"I am 13 years old, my birthday is the 13 july.","I am 13 years old, my birthday is the 13th of July.","Good detail! Use '13th of July' for correct date format. What do you enjoy about your birthday?"
"I was born on friday the 13, that 's funny.","I was born on Friday the 13th; that's funny.","Interesting fact! Use 'Friday the 13th' and a semicolon. Why do you think it's funny?"
"I was adopted from south Korea.","I was adopted from South Korea.","Good information! Capitalize 'South Korea'. How do you feel about being adopted?"
"I like to play football and floorball, I like also to be with my friends and it 's also fun to play video - games.","I like to play football and floorball, and I also like to be with my friends, and it’s also fun to play video games.","Great interests! Use 'video games' and add commas. What do you enjoy about these activities?"
"I am good at floorball and not as good at football.","I am good at floorball and not as good at football.","This sentence is correct! It uses proper comparative structure."
"Sometimes I play golf and I think it 's pretty fun, I like to be out with our sail boat.","Sometimes I play golf, and I think it’s pretty fun. I like to be out in our sailboat.","Nice hobby! Use 'sailboat' and add commas. What do you enjoy about golf and sailing?"
"I got 1 sister, her name is Tina, she is annoying.","I have one sister. Her name is Tina. She is annoying.","Good detail! Use 'have' and split sentences. Why do you think she is annoying?"
"She 's 9 or 10 years old I do n't really know.","She’s 9 or 10 years old. I don’t really know.","Clear information! Use 'don’t' and split sentences. How do you get along with your sister?"
"I like to be in Thailand because it 's nice and warm and the people there are very nice, I also like the food. I do nt like homework but I do nt forget it, I am good to tease my little sister and I am proud of it.","I like being in Thailand because it’s nice and warm, and the people there are very nice. I also like the food. I don’t like homework, but I don’t forget it. I am good at teasing my little sister, and I am proud of it.","Great description! Use 'being', 'don’t', and add commas. What do you like most about Thailand?"
"I also got an cat her name is chelsea.My favorite food is fillet of beef, scallops and maybe sushi.","I also have a cat. Her name is Chelsea. My favorite food is fillet of beef, scallops, and maybe sushi.","Nice details! Use 'have' and add commas. What do you like about your cat and favorite foods?"
"I see forward to friday when I am going to cinema with my friends, we 're going to see "" Let 's be cops "".","I am looking forward to Friday when I am going to the cinema with my friends. We’re going to see ""Let’s Be Cops"".","Exciting plan! Use 'looking forward to' and 'the cinema'. What do you like about this movie?"
"My favorite is Narnia.","My favorite is Narnia.","This sentence is correct! It uses proper noun and structure."
"I do n't like Narnia, but my favorite movie is probably 22 jump street, Lord of the rings, The tv - show: suits, The walking dead and maybe south park and family guy.","I don’t like Narnia, but my favorite movie is probably 22 Jump Street, Lord of the Rings, the TV show Suits, The Walking Dead, and maybe South Park and Family Guy.","Interesting preferences! Use 'don’t' and capitalize titles. Why do you like these movies and shows?"
"I am good at floorball and not as good at football.","I am good at floorball and not as good at football.","This sentence is correct! It uses proper comparative structure."
"Sometimes I play golf and I think it 's pretty fun, I like to be out with our sail boat.","Sometimes I play golf, and I think it’s pretty fun. I like to be out in our sailboat.","Nice hobby! Use 'sailboat' and add commas. What do you enjoy about golf and sailing?"
"I do n't like to read but I like music, good music.","I don’t like to read, but I like music, good music.","Clear preference! Use 'don’t' and add a comma. What kind of music do you like?"
"I like alot of artist and a lot of different music genres.","I like a lot of artists and a lot of different music genres.","Good taste! Use 'artists' and 'a lot'. Who are your favorite artists?"
"I like all from pop, electronic, hip hop to calm music.","I like everything from pop, electronic, hip-hop to calm music.","Nice variety! Use 'everything' and 'hip-hop'. What do you like about these genres?"
"I am watching a few tv - series but I watch them over the internet so I am not trying to time the clock to see a episode.","I watch a few TV series, but I watch them on the internet, so I’m not trying to schedule them to see an episode.","Good habit! Use 'TV series' and 'schedule'. What series do you like?"
"I like the restaurant we ate on when we were on a ski - vacation in Champoluc.","I like the restaurant we ate at when we were on a ski vacation in Champoluc.","Nice memory! Use 'ate at' and 'ski vacation'. What did you like about the restaurant?"
"Hi my name is Elliot and I like tv games and lego.","Hi, my name is Elliot, and I like TV games and Lego.","Friendly introduction! Add commas and capitalize 'TV' and 'Lego'. What do you enjoy about these games?"
"I also like to speak English but I ca n't speak it at home because my little brother just says "" stop talk English "" when I talk English.","I also like to speak English, but I can’t speak it at home because my little brother just says, ""Stop talking English,"" when I speak English.","Good effort! Use 'can’t' and 'talking'. Why is it important to practice speaking English?"
"I know that I have not wraithen it but I have a brother.","I know that I have not written it, but I have a brother.","Good detail! Use 'written' and add a comma. What do you like about having a brother?"
"He is 9 years old and he is really good at saying what he wants all the time.","He is 9 years old and is really good at saying what he wants all the time.","Interesting trait! Remove the extra 'he'. How do you handle his demands?"
"I mean when he wants something he just said give me that.","I mean that when he wants something, he just says, ""Give me that.""","Clear explanation! Use 'says' and add commas and quotation marks. How do you respond when he says that?"
"I have two parents like the most people.","I have two parents, like most people.","Good comparison! Add a comma. What do you like about your parents?"
"My mums name is Jenny and my dads name is Rikard and they are the best parents I know.","My mum’s name is Jenny, and my dad’s name is Rikard, and they are the best parents I know.","Lovely detail! Use possessive forms and add commas. What makes them the best parents?"
"I do n't know so many parents but whatever.","I don’t know many parents, but whatever.","Honest thought! Use 'don’t' and add a comma. Why do you think that?"
"I like books too but I ca n't read so good so I am not reading so hard books with hundreds of pages.","I like books too, but I can’t read so well, so I don’t read very hard books with hundreds of pages.","Good self-awareness! Use 'can’t', 'so well', and 'don’t'. What kind of books do you like?"
"I read books like DIARY of a Wimpy kid or like Percy Jackson.","I read books like Diary of a Wimpy Kid or Percy Jackson.","Great choices! Capitalize titles and remove extra 'like'. What do you like about these books?"
"I like to talk English at school too but my friends do n't like when I talk it in school so I talk Swedish ther.","I like to speak English at school too, but my friends don’t like it when I speak it in school, so I speak Swedish there.","Interesting dynamic! Use 'speak', 'don’t', and 'there'. Why do you think your friends don’t like it?"
"My fewrit lechon is the Swedish lections because that I like to write histories.","My favorite lessons are the Swedish lessons because I like to write stories.","Good detail! Use 'favorite', 'lessons', and 'stories'. What do you like about writing stories?"
"My bests friends name is Viktor and he is really fun and like him.","My best friend’s name is Viktor, and he is really fun, and I like him.","Nice description! Use possessive form and add 'I'. What do you enjoy about Viktor?"
"My family livs in a","My family lives in a","Good start! Use 'lives'. Where does your family live?"
"Hi Daniel,","Hi Daniel,","This is correct! It’s a valid salutation."
"How are you? I am going to describe me so you will be able to reconize me when we meet at the train station.","How are you? I am going to describe myself so you will be able to recognize me when we meet at the train station.","Good plan! Use 'myself' and 'recognize'. Why is it important to describe yourself?"
"I am tall, around 2 meters, black hair and blue eyes.","I am tall, around 2 meters, with black hair and blue eyes.","Clear description! Add 'with'. What do you like about your appearance?"
"I will be wearing a white T - shirt and a yellow short.","I will be wearing a white T-shirt and yellow shorts.","Good detail! Use 'T-shirt' and 'shorts'. Why did you choose this outfit?"
"I will be at the train station at 7 o'clock and I will be waiting for you at the gate number seven.","I will be at the train station at 7 o'clock, and I will be waiting for you at gate number seven.","Clear plan! Add a comma. Why is it important to be on time?"
"Kind Regards,","Kind Regards,","This is correct! It’s a standard closing."
"Rafael","Rafael","This is correct! It’s a valid signature."
"I would like to describe my brother Rishabh Bantwal in this letter.","I would like to describe my brother Rishabh Bantwal in this letter.","This sentence is correct! It uses proper names and structure."
"He is 24 years old and he looks very similar to me.","He is 24 years old and looks very similar to me.","Interesting detail! Remove the extra 'he'. What do you have in common?"
"he likes to play guitar in free time and likes to go out with friends.","He likes to play guitar in his free time and likes to go out with friends.","Good description! Capitalize 'He' and add 'his'. What do you like about these activities?"
"Nowadays, we are in the age of internet.","Nowadays, we are in the age of the internet.","Good point! Add 'the'. How do you think the internet has changed our lives?"
"A flat world is created by the internet connection.","A flat world is created by the internet connection.","This sentence is correct! It uses proper passive voice."
"We have our knowledge easier and we learn more easier too.","We can get our knowledge more easily, and we learn more easily too.","Interesting thought! Use 'can get' and 'more easily'. Why is learning more easily important?"
"This is a power of the information technology.","This is the power of information technology.","Good point! Remove 'a' and 'the'. How do you think technology empowers us?"
"The social networks such as: Facebook, Twitter, Instagram, Google plus... are connecting us to more and more friends, companies, public figures, books, films, social organizations... we are really have many things to see, to think, to "" like "", to "" comment "" and a dozen of stuffs that we can make an action to interactive with others... so may it is true that we have less time to think about ourselves, to take care our healthy.","Social networks, such as Facebook, Twitter, Instagram, and Google Plus, are connecting us to more and more friends, companies, public figures, books, films, and social organizations. We really have many things to see, to think, to ""like"", to ""comment"" on, and dozens of other ways to interact with others. So, maybe it is true that we have less time to think about ourselves, to take care of our health.","Great analysis! Use 'and', 'comment on', and 'dozens'. Why is it important to balance online and offline life?"
"They help us to communication to the world and we have only twenty hours a day. We know more things and we loss more time for many interesting others.","They help us to communicate with the world, and we have only twenty-four hours a day. We know more things, but we lose more time on many other interesting things.","Interesting observation! Use 'communicate', 'twenty-four', and 'lose'. How can we manage our time better?"
"But it just happen in the information technology and related fields such as:, communication,...","But it just happens in information technology and related fields, such as communication.","Good point! Use 'happens' and remove unnecessary punctuation. What other fields are related?"
"On another hand, we still have many other technologies to create many useful machines, on - side services to help our life is better and better day by day.","On the other hand, we still have many other technologies to create a lot of useful machines and on-site services to make our life better and better day by day.","Great detail! Use 'the other hand', 'on-site', and 'make'. What technologies do you find most useful?"
"Transportation help us going abroad more quickly, even come to the space by a tour.","Transportation helps us go abroad more quickly, even to go into space on a tour.","Interesting point! Use 'helps' and 'go into space'. What do you think about space tourism?"
"It is amazing for you if you have enough money to pay for that tour.","It is amazing for you, if you have enough money to pay for that tour.","Good thought! Add a comma. Why is financial planning important?"
"We feel more happy, comfortable and refresh after something like that.","We feel happier, more comfortable, and refreshed after something like that.","Nice feeling! Use 'happier', 'more comfortable', and 'refreshed'. What activities make you feel this way?"
"Biography technology gives us more food.","Biotechnology gives us more food.","Good correction! Use 'Biotechnology'. How do you think biotechnology helps us?"
"Chemistry gives us more tablets.","Chemistry gives us more tablets.","This sentence is correct! It uses proper subject-verb agreement."
"Yes, we are solving many trouble with our technology for our feeling, our healthy and our finance too.","Yes, we are solving many problems with our technology for our feelings, our health, and our finances too.","Good point! Use 'problems', 'feelings', and 'finances'. How does technology solve problems?"
"You can join to any stock market on over the world to buy some Google stocks and sell some Facebook stock too and earn some money.","You can join any stock market in the world to buy some Google stocks, sell some Facebook stock, and earn some money.","Interesting idea! Use 'in the world' and add commas. Why is financial literacy important?"
"You take the world on your hands with technology to help your life better and better actually but It is not full that it will good, let keep it with your needs, your time and your money too.","You take the world in your hands with technology to make your life better and better, but it is not certain that it will be good. Let’s keep it with your needs, your time, and your money too.","Thoughtful reflection! Use 'in your hands', 'make', and 'certain'. How can we balance technology with our needs?"
"How can I help the environment?","How can I help the environment?","This sentence is correct! It uses proper question form."
"How can a group of friends help the environment?","How can a group of friends help the environment?","This sentence is correct! It uses proper question form."
"This year me and my friends are going to help Parque Corgo from the recent forest fire.","This year, my friends and I are going to help Parque Corgo recover from the recent forest fire.","Great initiative! Use 'my friends and I' and 'recover'. Why is helping the environment important?"
"We are worried that if the trees do n't get planed soon they will never grow up again.","We are worried that if the trees aren’t planted soon, they will never grow again.","Good concern! Use 'aren’t planted' and 'grow'. Why is planting trees important?"
"That is the reason why we are going to plant there 1000 trees.","That is the reason why we are going to plant 1000 trees there.","Clear plan! Move 'there' to the end. How will planting trees help?"
"Egypt have more historical places such as pyramids is the one of empirical in the world and more people from around the wold come to see this pyramids the wold think how Egyptian people make this building from may be thousand year and still stand without change and more tourist come to take photo in the pyramids and study the stone and how the old Egyptian make this one without modern tools such as cranes and other modern machine more scientific teams come from all the world to study this building and make Egyptian science in more universities around the world to study how the air going inside this building and how it keep the food inside it and how this big stone takes out from far places and come for this place and how this building keep the body of the people after died and how this people leave inside the building and why this building like this and what the benefit of this building and how to make kike this building","Egypt has a lot of historical places, such as the pyramids, which are one of the wonders in the world. A lot of people from around the world come to see these pyramids. The world wonders how Egyptian people made these buildings, perhaps a thousand years ago, and they still stand without change. A lot of tourists come to take photos in the pyramids and study the stones and how the ancient Egyptians made them without modern tools, such as cranes and other modern machines. More scientific teams come from all over the world to study these buildings and promote Egyptian science in many universities around the world. They study how the air goes inside these buildings, how it keeps the food inside, how these big stones were taken from distant places and brought to this location, how this building preserved the bodies of people after they had died, how these people lived inside the buildings, why these buildings are like this, what the benefit of these buildings is, and how to make buildings like this.","Fascinating history! Use 'has', 'the pyramids', 'ancient Egyptians', and correct grammar. Why are the pyramids so impressive?"
"Public transport have improved the regional development since the past decade, it 's convenient and necessary for a city life.","Public transport has improved regional development since the past decade. It’s convenient and necessary for city life.","Good point! Use 'has', 'regional development', and 'city life'. Why is public transport important?"
"But when it comes to travel, it 'll be more convenient if you have a car, because you will not like to go where everybody goes.","But when it comes to travelling, it’ll be more convenient if you have a car, because you won’t want to go where everybody goes.","Interesting thought! Use 'travelling' and 'won’t want'. Why is personal transport sometimes better?"
"If you have a car, you can go anywhere you want and stop by any beautiful spot you like.","If you have a car, you can go anywhere you want and stop by any beautiful spot you like.","This sentence is correct! It uses proper conditional and structure."
"It 's more flexible for your travel plan.","It’s more flexible for your travel plan.","This sentence is correct! It uses proper contraction and structure."
"And, it 's really enough development in our planet, it would be better if we can leave some place blanked, we do n't need so much convenient transportation, and we can still live well.","And, there’s really enough development on our planet. It would be better if we could leave some places empty. We don’t need so much convenient transportation, and we can still live well.","Thoughtful reflection! Use 'there’s', 'could', and 'places empty'. How can we live sustainably?"
"Save some nature to the earth, and leave clear air for our kids.","Save some nature for the earth, and leave clean air for our kids.","Good advice! Use 'for' and 'clean'. Why is protecting nature important?"
"Build public transport in a city, not in a country.","Build public transport in the city, not in the country.","Clear instruction! Add 'the' before 'city' and 'country'. Why is city planning important?"
"My favorite sport game is Cricket.","My favorite sport is Cricket.","Good preference! Remove 'game'. Why do you like cricket?"
"It is very important and very enjoyable game.","It is a very important and enjoyable game.","Good description! Add 'a' and remove extra 'very'. What makes cricket enjoyable?"
"Today cricket is very famous game in the world.","Today, cricket is a very famous game in the world.","Interesting fact! Add a comma and 'a'. Why is cricket so popular?"
"Among them cricket is very famous in Sri Lanka.","Cricket is very famous in Sri Lanka.","Good point! Remove 'Among them'. Why is cricket famous in Sri Lanka?"
"We could go to in the world from cricket.","We could go worldwide through cricket.","Interesting thought! Use 'go worldwide'. How does cricket connect people?"
"It is very great.","It is really great.","Good expression! Use 'really'. What makes it great?"
"Today we have clever cricketers and famous amperes than other countries.","Today we have cleverer cricketers and more famous umpires than other countries.","Interesting comparison! Use 'cleverer' and 'umpires'. Why are umpires important?"
"It is very valuable.","It is very valuable.","This sentence is correct! It uses proper adjective."
"Australia, England, South Africa and New Zealand are very famous country for cricket game.","Australia, England, South Africa, and New Zealand are very famous countries for cricket.","Good list! Add a comma and use 'countries'. Why are these countries famous for cricket?"
"But those countries are very developed and they have any facilities.","But those countries are very developed and have many facilities.","Good point! Remove 'they' and use 'many'. What facilities are important?"
"But Sri Lanka is developing country yet.","But Sri Lanka is a developing country still.","Interesting detail! Add 'a' and use 'still'. How is Sri Lanka developing?"
"They have no facilities than other countries.","We have fewer facilities than other countries.","Good comparison! Use 'We' and 'fewer'. Why is development important?"
"But Sri Lanka cricket team could won the World cup 2014.","But Sri Lanka's cricket team could have won the World Cup in 2014.","Interesting fact! Use 'could have won' and 'in 2014'. Why is winning important?"
"It is very important opportunities in our countries.","It is a very important opportunity in our country.","Good point! Use 'an opportunity' and 'country'. Why is this opportunity important?"
"So as I think I can enjoy in cricket than other games.","So, I think I can enjoy cricket more than other games.","Interesting preference! Use 'enjoy cricket more'. Why do you prefer cricket?"
"You can start the cricket game.","You can start playing cricket.","Good instruction! Use 'playing cricket'. How do you start playing cricket?"
"And you can earn more money and you can go to other countries.","And you can earn more money and go to other countries.","Good point! Remove extra 'you can'. Why is earning money important?"
"Today we have lots of sports games.","Today we have lots of sports.","Good detail! Remove 'games'. What sports do you like?"
"Volley ball, Net ball, Elle, Table tennis, Karate, etc.","Volleyball, netball, table tennis, karate, etc.","Good list! Use standard terms. Which sport is your favorite?"
"But it is not famous and we could n't go to in the world.","But they are not famous, and we couldn’t go worldwide.","Interesting thought! Use 'they' and 'couldn’t'. Why is fame important?"
"But cricket is very famous and we know any cricketers.","But cricket is very famous, and we know many cricketers.","Good point! Use 'many'. Who are your favorite cricketers?"
"We can be a famous and earn more money.","We can become famous and earn more money.","Good goal! Use 'become'. Why is fame and money important?"
"Cricket is good for our health than other games.","Cricket is better for our health than other games.","Good comparison! Use 'better'. Why is health important?"
"In my opinion cricket is best for you. You can be a good cricketer.","In my opinion, cricket is the best for you. You could be a good cricketer.","Good advice! Use 'the best' and 'could'. Why do you think cricket is best?"
"You do not what to do?","Do you not know what to do?","Good question! Use 'Do you not know'. Why is asking questions important?"
"Are you a tourist?","Are you a tourist?","This sentence is correct! It uses proper question form."
"Are you lost in the city without knowing what to do?","Are you lost in the city without knowing what to do?","This sentence is correct! It uses proper question form."
"If I am right continou reading this.","If I am right, continue reading this.","Good instruction! Use 'continue' and add a comma. Why is reading important?"
"We have a lot of shopping facilities, it is the good thing about living in a big city like Madrid, because we have a lot of different shops since clothes shops, pets shops, food shops, shoes shops, accessories shops, toys shops, presents shops and much more types of shops that know I can not remember, but you can find almost all you want or you need it is not incredible?","We have a lot of shopping facilities, the best thing about living in a big city like Madrid is that we have a lot of different shops, including clothes shops, pet shops, food shops, shoe shops, accessory shops, toy shops, present shops, and many more types of shops that I can’t remember now. But you can find almost all you want or need. Isn’t it incredible?","Great description! Use 'the best thing', 'including', and 'Isn’t it incredible'. Why is variety important?"
