"Input","Output","Updated Feedback"
"In conclusion I would really like that politicians who care about public transport will improve the services so that more people could leave their vehicles at home and move around much more easily.","In conclusion, I would really like politicians who care about public transport to improve the services so that more people could leave their vehicles at home and move around much more easily.","Strong conclusion! Use ""politicians...to improve"" for clarity. Why is political action important?"
"The problem is that if everyone thinks that traveling by car is convenient, absolutely everyone will go everywhere by car, and the roads will become chockablock.","The problem is that if everyone thinks that traveling by car is convenient, absolutely everyone will go everywhere by car, and the roads will become chockablock.","This sentence is correct! It uses proper punctuation and tense. Why is traffic congestion a problem?"
"You see man, I do n't like crowded roads, a nd prefere to travel by tram.","You see, man, I don’t like crowded roads, and prefer to travel by tram.","Good preference! Use ""don’t"" and ""prefer"" for clarity. Why do you prefer trams?"
"It is cheap and eloquence.","It is cheap and eloquent.","Use ""eloquent"" for adjective form. Why is eloquence important?"
"I play basketball on weekends since I am little.","I have been playing basketball on weekends since I was little.","Good detail! Use ""have been playing"" and ""was"" for tense. Why is basketball fun?"
"I also like to play baseball, too.","I also like to play baseball.","Remove ""too"" as redundant. What do you enjoy about baseball?"
"I can play basketball and baseball like no tomorrow.","I can play basketball and baseball like there is no tomorrow.","Use ""like there is no tomorrow"" for clarity. Why is enthusiasm important in sports?"
"I usually play baseball with a group of my friends.","I usually play baseball with a group of my friends.","This sentence is correct! It uses proper tense and phrasing."
"I play with them on the playground.","I play with them in the playground.","Use ""in the playground"" for correct preposition. Why is playing with friends fun?"
"I ca n't image the life without sports.","I can’t imagine life without sports.","Use ""can’t"" and ""imagine"" for clarity. Why are sports important in life?"
"In the today society.","In today's society.","Use ""today's society"" for possessive form. Why is society important?"
"The most people are travelling by their car, because the public transport was not convenient for people to use.","Most people travel by their cars because public transport is not convenient for people to use.","Use ""Most people"" and ""is not convenient"" for clarity. Why is convenience important?"
"Maybe, in fact the lands are more big, so that the transport had not published to anywhere.","Maybe, in fact, the land is bigger, so the transport has not been published anywhere.","Use ""the land is bigger"" and ""has not been published"" for clarity. Why is land size important for transport?"
"The general transport constructions can divided three levels.","The general transport facilities can be divided into three types.","Use ""facilities"" and ""can be divided into"" for clarity. Why is categorizing transport important?"
"On the lands, the railroad and highway is the go through the most city roads.","On the land, the railroad and highway are the paths through the most city roads.","Use ""are the paths"" for clarity. Why are railroads and highways important?"
"In the sea, include the route and port construction.","On the sea, including the route and port facilities.","Use ""including"" and ""port facilities"" for clarity. Why are sea routes important?"
"In the sky, include airplane flights and airport construction.","In the sky, including airplane flights and airport facilities.","Use ""including"" and ""facilities"" for clarity. Why is air transport important?"
"The transport construction and economic development has a close relationship, and utilized of land are more important.","Transport facilities and economic development have a close relationship, and land use is more important.","Use ""facilities"" and ""land use"" for clarity. Why is land use important?"
"The development of the railroad and highway are easy to pulished, but construc of seaport and airport must with congenital condition.","The development of the railroad and highway is easy to publish, but the construction of seaports and airports must meet congenital conditions.","Use ""is easy"" and ""construction of seaports"" for clarity. Why are congenital conditions important?"
"When integrate of the economy and land planning are accomplished, the public transport constrcutions are convenient for people to use.","When the integration of the economy and land planning is accomplished, public transport facilities will be convenient for people to use.","Use ""integration"" and ""will be convenient"" for clarity. Why is integration important?"
"I am going to write about how live is going to change in the next 50 years.","I am going to write about how life is going to change in the next 50 years.","Use ""life"" for correct noun. Why is predicting the future interesting?"
"Although we do n't realised we have to be conscious","Although we don’t realize it, we have to be conscious","Use ""don’t realize"" and ""it"" for clarity. Why is consciousness important?"
"that every day is a different day if we compare with the one has passed.","that every day is a different day if we compare it with the one that has passed.","Use ""compare it with"" for clarity. Why is every day different?"
"Some years ago we did n't use the technology to get in touch with friends and family but nowadays it 's the most important thing for","Some years ago, we didn’t use technology to get in touch with friends and family, but nowadays it’s the most important thing for","Use ""didn’t"" and ""technology"" for clarity. Why is technology important?"
"some people who they ca n't live without it.","some people who can’t live without it.","Use ""can’t"" and remove ""they"" for clarity. Why is technology essential for some people?"
"I am speaking about the mobile how it changed our life.","I am speaking about the mobile phone and how it changed our life.","Use ""mobile phone"" for clarity. Why is mobile technology important?"
"It 's normal","It’s normal","Use ""It’s"" for contraction. Why is normalcy important?"
"that in the next 50 years it is going to change.","that in the next 50 years it is going to change.","This sentence is correct! It uses proper tense and phrasing."
"It will be more advantages in general and it will give us a lot of good things but maybe some bad things too.","There will be more advantages in general, and it will give us a lot of good things, but maybe some bad things too.","Use ""There will be"" for clarity. Why is balance important in change?"
"To sum up, although we do n't want that our life changed it is normal that it will have different changes.","To sum up, although we don’t want our life to change, it is normal that it will undergo different changes.","Use ""don’t want"" and ""undergo"" for clarity. Why is change normal?"
"It is necessary for our lives to have or to feel that we are getting better.","It is necessary for our lives to have or feel that we are getting better.","Remove ""to"" before ""feel"" for clarity. Why is improvement important?"
"My favourite sport is chess because it is the only game for our mind.","My favorite sport is chess because it is the only game for your mind.","Use ""favorite"" and ""your mind"" for clarity. Why is chess good for the mind?"
"It also helps us in studies.","It also helps us in our studies.","Use ""our studies"" for possession. Why is chess helpful in studies?"
"I agree that it 's not physical exercise but a mental one.","I agree that it’s not physical exercise but a mental one.","Use ""it’s"" for contraction. Why is mental exercise important?"
"There are many physical exercises like swimming but name any game except chess that makes our mind sharp.","There are many physical exercises, like swimming, but name any game except chess that makes our minds sharp.","Use ""minds"" for plural. Why is mental sharpness important?"
"I like many other games but the best one is this.","I like many other games, but the best one is this.","Add comma before ""but"" for clarity. Why is this game the best?"
"I am not saying that we should always play chess as physical activities are also important.","I am not saying that we should always play chess, as physical activities are also important.","Add comma before ""as"" for clarity. Why is balance important?"
"The reason why I would advise someone this sport is that the children who are not interested in there studies or would not be able to study.","The reason why I would recommend this sport is that children who are not interested in their studies or would not be able to study.","Use ""recommend"" and ""their studies"" for clarity. Why is chess good for uninterested children?"
"In that case chess would help him.It would make child mind sharp and he would not get distract by the surroundings.","In that case, chess would help him. It would make the child’s mind sharp, and he would not get distracted by the surroundings.","Use ""child’s mind"" and ""distracted"" for clarity. Why is focus important?"
"Local transportation is one of the most problem in our area.","Local transportation is one of the most serious problems in our area.","Use ""serious problems"" for clarity. Why is local transport important?"
"The local transportation become difficult and expensive.","The local transportation has become difficult and expensive.","Use ""has become"" for present perfect. Why is affordability important?"
"so the government must take an action to make it easy.","So the government must take action to make it easier.","Use ""take action"" and ""easier"" for clarity. Why is government action important?"
"Public media also must educate people the importance of Local translation and how they preserve it.","Public media must also educate people in the importance of local transport and how they can preserve it.","Use ""local transport"" and ""can preserve"" for clarity. Why is education important?"
"The Government must save the gasoline and jazz to resolve the problem.","The government must conserve gasoline and resources to solve the problem.","Use ""conserve"" and ""resources"" for clarity. Why is conservation important?"
"they must find a solution to this difficult problem.","They must find a solution to this difficult problem.","Capitalize ""They"" for sentence start. Why is problem-solving important?"
"They must maintain roads.","They must maintain the roads.","Add ""the"" before ""roads"" for specificity. Why is maintenance important?"
"People also have an important role to solve this problem.","People also have an important role in solving this problem.","Use ""in solving"" for clarity. Why is public involvement important?"
"They should reserve the energy by using bus instead of using their own cars.","They should conserve energy by using buses instead of using their own cars.","Use ""conserve"" and ""buses"" for clarity. Why is energy conservation important?"
"They also can walk or ride a cycle.","They can also walk or ride a bike.","Use ""also"" and ""bike"" for clarity. Why is walking or biking good?"
"Government must maintain the public transportation and make it safe.","The government must maintain public transportation and make it safe.","Add ""The"" before ""government"" for article. Why is safety important?"
"We can solve this problem if we want that.","We can solve this problem if we want to.","Use ""want to"" for infinitive. Why is willingness important?"
"I have thought that writing an article on my favourite sport would be interesting for the readers, above all, and making no differences on the sport you have chosen, it is paramount practising some sport, whatever you choose, such as spinning, that is my favourite sport.","I have thought that writing an article on my favorite sport would be interesting for the readers. Above all, regardless of the sport you have chosen, it is paramount to do some sport, whatever you choose, such as spinning, which is my favorite sport.","Use ""favorite"" and ""to do some sport"" for clarity. Why is spinning your favorite?"
"My piece of advice to take up a hobby, in this case a physical hobby, which is interesting for your health.","My piece of advice for taking up a hobby, in this case a physical hobby, which is good for your health.","Use ""for taking up"" and ""good for"" for clarity. Why is health important?"
"I rather enjoy spinning, feeling the rhythmn of the music lowder and lowder, this gives me high energy each time I went spinning.","I rather enjoy spinning, feeling the rhythm of the music louder and louder. This gives me high energy each time I go spinning.","Use ""louder"" and ""go spinning"" for clarity. Why is energy important?"
"If you want to start practising some sport, first of all think about how much time you are willing to spend on it, then try once and if you are having a good time go ahead and do the most of your time enjoying sport, nevertheless, be careful and go slowly because you might be injured.","If you want to start doing some sport, first of all, think about how much time you are willing to spend on it. Then try once, and if you are having a good time, go ahead and make the most of your time enjoying sport. Nevertheless, be careful and go slowly because you might get injured.","Use ""doing some sport"" and ""make the most"" for clarity. Why is caution important?"
"the more sport you practise the better you feel, indeed, your mood would not be blue anymore and your body will be thin and gorgeous.","The more sport you do, the better you feel. Indeed, your mood will not be blue anymore, and your body will be thin and gorgeous.","Use ""do"" and ""will not"" for clarity. Why is feeling good important?"
"First of all, my opinion is that there is a future for the public transport systems.","First of all, my opinion is that there is a future for public transport systems.","Remove ""the"" before ""public transport"" for clarity. Why is public transport important?"
"If we take a look on the Swiss public transport system, in the bigger cities almost all people go to work by public transport.","If we take a look at the Swiss public transport system, in the bigger cities almost all people go to work by public transport.","Use ""at"" for correct preposition. Why is Swiss transport a good example?"
"The advantage they get is the following: They dont't have to look for parking possibilities, they can leave the bus or the train and a few minutes after they can begin to work.","The advantages they get are the following: They don’t have to look for parking possibilities. They can leave the bus or the train, and a few minutes later they can begin to work.","Use ""don’t"" and ""minutes later"" for clarity. Why is convenience important?"
"These people also help to protect the environment by saving our natural resources like petrol.","These people also help protect the environment by conserving our natural resources like petrol.","Use ""conserving"" for clarity. Why is protecting the environment important?"
"To conclure, in bigger cities like Bern or Zurich there are no doubts that the public transport system would be less convenient than travelling by car.","To conclude, in bigger cities like Bern or Zurich, there is no doubt that the public transport system would be less convenient than traveling by car.","Use ""conclude"" and ""traveling"" for clarity. Why is convenience important?"
"The process how to make the notes for the bank can be outlined in six consecutive steps.","The process for making bank notes can be outlined in six consecutive steps.","Use ""for making bank notes"" for clarity. Why is process important?"
"First, the bank notes should be considerated how to design included background colour, artwork and security issues.","First, bank notes should be considered for design, including background color, artwork, and security issues.","Use ""considered for design"" for clarity. Why is design important?"
"Then, they are supposed to prepare a skiled machinists.","Then, they are prepared by skilled machinists.","Use ""prepared by skilled machinists"" for clarity. Why is skill important?"
"Subsequently, the sheets of bank notes are printed on the metal plates.","Subsequently, the sheets of bank notes are printed on metal plates.","Remove ""the"" before ""metal plates"" for clarity. Why is printing important?"
"The notes have special link with colour on both sides, which raised images slightly.","The notes have special ink with color on both sides, which raises images slightly.","Use ""ink"" and ""raises"" for clarity. Why is ink important?"
"The most important step is inspect the notes which are good quality sheets and which are bad sheets.","The most important step is inspecting the notes to see which are good quality sheets and which are bad sheets.","Use ""inspecting"" and ""to see"" for clarity. Why is quality control important?"
"If the sheets are good, those sheets are then cut into separately and packed into cars in order to dispatach all over the city.","If the sheets are good, those sheets are then cut into separate bank notes and packed into cars to be dispatched all over the city.","Use ""separate bank notes"" and ""to be dispatched"" for clarity. Why is dispatching important?"
"If the sheets are bad, those sheets are then destroyed through burning.","If the sheets are bad, those sheets are then destroyed by burning.","Use ""by burning"" for clarity. Why is destruction important?"
"Sport is very important part of a healthy lifestyle.","Sport is a very important part of a healthy lifestyle.","Add ""a"" before ""very important"" for article. Why is sport important?"
"It keeps our body strong.","It keeps our bodies strong.","Use ""bodies"" for plural consistency. Why is strength important?"
"Today we have a lot of different sports, so we can choose something that really fits ourselves.","Today we have a lot of different sports, so we can choose something that really suits us.","Use ""suits us"" for clarity. Why is choice important?"
"I enjoy running.","I enjoy running.","This sentence is correct! It uses proper tense and phrasing."
"It is a kind of thing that everybody can do and it effects all parts of my body.","It is a kind of thing that anybody can do, and it affects all parts of my body.","Use ""anybody"" and ""affects"" for clarity. Why is running good for the body?"
"I literally feel myself stronger after every time I run.","I literally feel stronger after every time I run.","Remove ""myself"" for clarity. Why is strength important?"
"There is no doubt that traffic adds to pollution.","There is no doubt that traffic adds to pollution.","This sentence is correct! It uses proper tense and phrasing."
"The public transport offers a possible solution for the problem, because much people can transported in one vehicle.","Public transport offers a possible solution to the problem because many people can be transported in one vehicle.","Use ""many people"" and ""be transported"" for clarity. Why is efficiency important?"
"The government has a responsibility to encourage the public to use buses and the underground more.","The government has a responsibility to encourage the public to use buses and the underground more.","This sentence is correct! It uses proper tense and phrasing."
"However, there are a number of changes that need to be considered.","However, there are a number of changes that need to be considered.","This sentence is correct! It uses proper punctuation and tense."
"Firstly, public transport should be made free.","Firstly, public transport should be made free.","This sentence is correct! It uses proper punctuation."
"The government should raise taxes for pay for the service.","The government should raise taxes to pay for the service.","Use ""to pay"" for infinitive form. Why is funding important?"
"Cars are generally more expensive.","Cars are generally more expensive.","This sentence is correct! It uses proper tense and phrasing."
"First, I think the public transport is more expensive.","First, I think public transport is more expensive.","Remove ""the"" before ""public transport"" for clarity. Why is cost important?"
"And if we compare the money you spend with the car and the amount that you spend with the public transport, it is less.","And if we compare the money you spend on a car and the amount you spend on public transport, it is less.","Use ""on a car"" and ""on public transport"" for clarity. Why is comparison important?"
"Secondly, if you use the car, you haven't wait much time ti catch the bus or the train, and maybe you can arrive later at your job, for this situation.","Secondly, if you use the car, you don’t have to wait a long time to catch the bus or the train, and maybe you can arrive late for work in this situation.","Use ""don’t have to wait"" and ""late for work"" for clarity. Why is punctuality important?"
"I believe that use your car has a lot of advantages or benefits, it is more comfartable and less expensive.","I believe that using your car has a lot of advantages or benefits. It is more comfortable and less expensive.","Use ""using"" and ""comfortable"" for clarity. Why is comfort important?"
"last summer i worked at cinema.i think it is a very good job because you can see any films you like for free.","Last summer I worked at a cinema. I think it is a very good job because you can see any films you like for free.","Capitalize ""Last"" and ""I"" and add ""a"" before ""cinema"". Why is free access a benefit?"
"The minus of this work is very big salary and i think that i will work at this cinema on the next summer.","The drawback of this work is a very low salary, and I think that I will work at this cinema next summer.","Use ""drawback"" and ""low salary"" for clarity. Why is salary important?"
"My favourite sport is doing yoga.","My favorite sport is yoga.","Use ""favorite"" and remove ""doing"" for clarity. Why is yoga your favorite?"
"I do yoga to aid relaxation.","I do yoga to aid relaxation.","This sentence is correct! It uses proper tense and phrasing."
"Yoga calms und vitalizes body and mind.","Yoga calms and vitalizes body and mind.","Use ""and"" for conjunction. Why is yoga good for body and mind?"
"I do yoga at least one hour every day.","I do yoga at least one hour every day.","This sentence is correct! It uses proper tense and phrasing."
"From Monday to Friday I do it at home, at weekends I attend yoga classes.","From Monday to Friday, I do it at home. At weekends, I attend yoga classes.","Add commas and periods for clarity. Why is routine important?"
"Yoga is a very convenient sport.","Yoga is a very convenient sport.","This sentence is correct! It uses proper tense and phrasing."
"We can do it at any time as we like.","We can do it at any time as we like.","This sentence is correct! It uses proper tense and phrasing."
"But if you are beginner, it 's better for you to attend regular yoga classes.","But if you are a beginner, it’s better for you to attend regular yoga classes.","Add ""a"" before ""beginner"" for article. Why is guidance important for beginners?"
"You can learn correct Postures in classes.","You can learn correct postures in classes.","Use ""postures"" for lowercase consistency. Why is posture important?"
"After doing it skillfully, you can do it at home or any place.","After doing it skillfully, you can do it at home or any place.","This sentence is correct! It uses proper punctuation and tense."
"People 's lives will change dramatically in the next 50 years, Equipment and tools have evolved since the beginning of human history.","People’s lives will change dramatically in the next 50 years. Equipment and tools have evolved since the beginning of human history.","Add period after ""years"" for clarity. Why is change important?"
"In recent decades, however, developments have been particularly groundbreaking, Man has been able to invent machines, which they have been put to work automation is a great help to mankind, because it significantly increases the standard of living and frees people form hard work.","In recent decades, however, developments have been particularly groundbreaking. Man has been able to invent machines, which have been put to work. Automation is a great help to mankind because it significantly increases the standard of living and frees people from hard work.","Add periods for clarity. Why is automation helpful?"
"The result is much less work and a better life.","The result is much less work and a better life.","This sentence is correct! It uses proper tense and phrasing."
"The disadvantage, however, is that because of the machines many people have lost their jobs","The disadvantage, however, is that because of the machines, many people have lost their jobs.","Add comma after ""machines"" for clarity. Why is job loss a disadvantage?"
"Dear Jo","Dear Jo","This is correct! It’s a valid salutation."
"I read your letter, I would like to know some details about what places do you want to visit.","I read your letter. I would like to know some details about what places you want to visit.","Add period after ""letter"" and use ""you want"" for clarity. Why is detail important?"
"I advise you to visit Queretaro it has had an excellent service with foreign people since five years ago.","I advise you to visit Queretaro. It has had excellent service with foreign people for five years.","Add period after ""Queretaro"" and use ""for five years"" for clarity. Why is service important?"
"Talking about your new job, I was searching some vacancies however it required a job for full - time, so I am going to continue searching some jobs of part - time.","Talking about your new job, I was searching for some vacancies. However, it required a full-time worker, so I am going to continue searching for part-time jobs.","Add periods and use ""full-time"" and ""part-time"" for clarity. Why is job type important?"
"See you when you arrive at Mexico City","See you when you arrive in Mexico City.","Use ""in"" for correct preposition. Why is arrival important?"
"Sincerely","Sincerely","This is correct! It’s a valid closing."
"Uriel","Uriel","This is correct! It’s a valid signature."
"Nowadays people get around constantly.","Nowadays, people are constantly on the move.","Add comma after ""Nowadays"" and use ""on the move"" for variety. Why is movement important?"
"It 's better use public transport or private transport?","Is it better to use public transport or private transport?","Use ""Is it better to use"" for question form. Why is choice important?"
"Well, ecologists say that get around using transport public is more beneficial for the environment than using the car or motorbike.","Well, ecologists say that getting around using public transport is more beneficial for the environment than using a car or motorbike.","Use ""getting around"" and ""public transport"" for clarity. Why is environment important?"
"In recent years the numbers of people who use public transport has increased a lot, in comparison with ten years ago.","In recent years, the number of people who use public transport has increased a lot, in comparison with ten years ago.","Use ""number"" and add comma after ""years"" for clarity. Why is increase important?"
"But actually does it has a future?","But does it actually have a future?","Use ""does it actually have"" for clarity. Why is future important?"
"It 's more comfortable, faster and preferable than have to run to take the bus, wait the train, etc.","It’s more comfortable, faster, and preferable than having to run to catch the bus, wait for the train, etc.","Use ""having to run"" and ""wait for"" for clarity. Why is comfort important?"
"This is a fact which indicates the public transport there is no future in our society.","This is a fact that indicates there is no future for public transport in our society.","Use ""there is no future for"" for clarity. Why is future important?"
"Other signals are, for example, if you travel by car, you can park the car in front of the place where you want to go.","Other signs are, for example, that if you travel by car, you can park the car in front of the place where you want to go.","Use ""signs"" and ""that"" for clarity. Why is convenience important?"
"But if you take the bus, you have to take down in a bus stop, maybe a bit far from where you want to go.","But if you take the bus, you have to get off at a bus stop, which may be a bit far from where you want to go.","Use ""get off"" and ""which may be"" for clarity. Why is distance important?"
"Also it has to say that maybe in the future, technology will create a car that does n't pollute the air, and then, use public transport wo n't be necessary.","Also, it has to be said that maybe in the future, technology will create a car that doesn’t pollute the air, and then using public transport won’t be necessary.","Use ""doesn’t"" and ""using"" for clarity. Why is pollution important?"
"yeah i think it 's statement is quite right because every person have car now a days.","Yes, I think this statement is quite right because every person has a car nowadays.","Use ""Yes,"" and ""has a car"" for clarity. Why is car ownership common?"
"transport are are important but car is more reliable for families they went together without waiting for transport.","Transport is important, but a car is more reliable for families who travel together without waiting for transport.","Use ""is important"" and ""who travel"" for clarity. Why is reliability important?"
"more flexible with a lot fun with family.","It is more flexible and offers a lot of fun for a family.","Use ""It is"" and ""offers"" for clarity. Why is flexibility important?"
"I live in a city named Tangerang it is in Indonesia.","I live in a city named Tangerang. It is in Indonesia.","Add period after ""Tangerang"" for clarity. Why is location important?"
"The Indonesia Government itself does n't seem to give a damn about their country 's cleanliness, and the citizen too.","The Indonesian government itself doesn’t seem to care about their country’s cleanliness, and neither do the citizens.","Use ""Indonesian"" and ""care"" for clarity. Why is cleanliness important?"
"it caused our river some big problems such as disease, unpleasant smell, flood, etc.","This has caused our river some big problems such as disease, unpleasant smells, floods, etc.","Use ""This has caused"" and ""smells, floods"" for clarity. Why is river health important?"
"i myself, by seeing the river filled with garbage, always seems to be disgusted by the stench and the unpleasant look from the garbage.","I myself, by seeing the river filled with garbage, always seem to be disgusted by the stench and the unpleasant appearance of the garbage.","Use ""I"" and ""appearance"" for clarity. Why is cleanliness important?"
"And in Tangerang, the air is polluted by Carbon dioxide and the other materials.","And in Tangerang, the air is polluted by carbon dioxide and other chemicals.","Use ""carbon dioxide"" and ""chemicals"" for clarity. Why is air quality important?"
"And also, after the river, the road in the city is also contaminated by the garbage.","Besides, after the river, the road in the city is also polluted by the garbage.","Use ""polluted"" for clarity. Why is road cleanliness important?"
"garbage everywhere.","Garbage everywhere.","Capitalize ""Garbage"" for sentence start. Why is garbage a problem?"
"the condition of my country is really critical, I guess.","The condition of my country is really critical, I think.","Use ""I think"" for formal tone. Why is condition important?"
"And the amount of the city 's garden does n't match the amount of the population and pollution in that city.","And the amount of the city’s parks doesn’t match the amount of the population and pollution in that city.","Use ""parks"" and ""doesn’t"" for clarity. Why is balance important?"
"There are a lot of high - rise building and it provokes flood along the high - rise building 's section.","There are a lot of high-rise buildings, and it causes flooding along the buildings’ section.","Use ""buildings"" and ""causes flooding"" for clarity. Why is flooding a problem?"
"I wonder if the citizen in my country and town could make a better environment area by throwing garbage on its place and try using an eco - friendly transportation.","I wonder if the citizens in my country and town could make a better environment by throwing garbage in the correct place and trying to use eco-friendly transportation.","Use ""citizens"" and ""eco-friendly"" for clarity. Why is environment important?"
"And the government, pls do n't be so flabby with your own citizen.","And the government, please don’t be so lenient with your own citizens.","Use ""please"" and ""lenient"" for clarity. Why is government action important?"
"yes, be strict.","Yes, be strict.","Capitalize ""Yes"" for sentence start. Why is strictness important?"
"I think it 's okay because the purpose of you doing that is to train the citizen to be more responsible for what they did. and, I think it 's enough from me.","I think it’s okay because the purpose of you doing that is to train the citizens to be more responsible for what they did. And, I think that’s enough from me.","Use ""citizens"" and ""that’s"" for clarity. Why is responsibility important?"
"I suppose, the government also have studied this situation too.","I suppose the government has also studied this situation.","Use ""has studied"" for tense. Why is study important?"
"But they did n't do that much after knowing this truth.","But they didn’t do that much after finding out this truth.","Use ""didn’t"" and ""finding out"" for clarity. Why is action important?"
"I hope Indonesian government take an action about this situation because if it continues then Indonesia would be the most unclean country over the other countries.","I hope the Indonesian government takes action regarding this situation because if it continues, then Indonesia will be the most unclean country among other countries.","Use ""takes action"" and ""among"" for clarity. Why is cleanliness important?"
"Alison read the note, smiled, and immediately put on her coat.","Alison read the note, smiled, and immediately put on her coat.","This sentence is correct! It uses proper punctuation and tense."
"She looked like happy and she was looking forward to finishing the class to tell her friend what had happened.","She looked happy, and she was looking forward to finishing the class to tell her friend what had happened.","Use ""looked happy"" and add comma for clarity. Why is happiness important?"
"After the class Alison joined her friends.","After the class, Alison joined her friends.","Add comma after ""class"" for clarity. Why is friendship important?"
"She was very enthusiastic and telling them that Juan, the boy who she was fallen in love, had written a letter for her.","She was very enthusiastic and told them that Juan, the boy with whom she had fallen in love, had written a letter to her.","Use ""told"" and ""with whom"" for clarity. Why is love important?"
"Then the friends could not left to pay attention in the Alison 's words.","Then the friends could not fail to pay attention to Alison’s words.","Use ""fail to pay attention"" for clarity. Why is attention important?"
"She transcribed the letter with a lot of passion because it was evident that Juan was interested in Alison too.","She read the letter with a lot of passion because it was obvious that Juan was interested in Alison too.","Use ""read"" and ""obvious"" for clarity. Why is passion important?"
"While all girls was hearding to Alison, Juan appeared as a gosh.","While all the girls were listening to Alison, Juan appeared as a shock.","Use ""were listening"" and ""shock"" for clarity. Why is surprise important?"
"Alison was like tomato and all her friends laughed at her.","Alison went red as a beetroot, and all her friends laughed at her.","Use ""went red as a beetroot"" for idiom. Why is humor important?"
"The boy felt very embarrassed, therefore he carried on his ways and he did not say nothing to her.","The boy felt very embarrassed, so he carried on his way and did not say anything to her.","Use ""so"" and ""anything"" for clarity. Why is embarrassment important?"
"Alison always through: "" If I would not have told this story to my friends I had passed all evening with Juan ""","Alison always thought: ""If I had not told this story to my friends, I would have spent all evening with Juan.""","Use ""thought"" and ""had not told"" for clarity. Why is reflection important?"
"I think that for the public transport there is a future, because over time the gasoline prices and the value of the reparations of the vehicles increase.","I think that there is a future for public transport because over time the gasoline prices and the cost of repairs to vehicles increase.","Use ""there is a future"" and ""cost of repairs"" for clarity. Why is future important?"
"Like in other things the prices increase, from the aliments to clothes and home supplies, gas, water, eletricity.. Then the people will choose the public transport in the future.","Like with other things, prices increase, from food to clothes and home supplies, gas, water, electricity. Then people will choose public transport in the future.","Use ""food"" and ""electricity"" for clarity. Why is choice important?"
"My relaxing activity","My relaxing activity","This is correct! It’s a valid heading."
"Swimming has been always my favourite sport.","Swimming has always been my favorite sport.","Use ""always been"" and ""favorite"" for clarity. Why is swimming relaxing?"
