"Input","Output","Updated Feedback"
"About 10 minutes later they started to get bored, they heard a girl calling they to enter the plane.","About 10 minutes later, they started to get bored when they heard a girl calling them to board the plane.","Good sequence! Add a comma after ""later"" and use ""calling them"" (not ""calling they""). Use ""board the plane"" (not ""enter the plane""). What happened next?"
"The flight to Mexico was incredible, and very funny.","The flight to Mexico was incredible and very fun.","Good description! Remove the comma before ""and"" and use ""fun"" (not ""funny"") for correct adjective use. What made the flight so fun?"
"Michael used to have a great time with his cousins, except with Tom.","Michael usually had a great time with his cousins, except with Tom.","Good contrast! Use ""usually had"" (not ""used to have"") for simpler past tense. Why didn't Michael have a great time with Tom?"
"That was because Tom liked to give orders to everyone, and Michel didn't liked that.","That was because Tom liked to give orders to everyone, and Michael didn't like that.","Good explanation! Use ""Michael"" (not ""Michel"") and ""didn't like"" (not ""didn't liked""). How did Michael feel about Tom's behavior?"
"When the big family get out of the plane, they realize that they were wearing too much clothes, it was boiling!!","When the big family got off the plane, they realized that they were wearing too many clothes; it was boiling!","Good detail! Use ""got off"" (not ""get out""), ""many clothes"" (not ""much clothes""), and a semicolon before ""it"". Remove one ""!"" for proper punctuation. How did they handle the heat?"
"There they took a taxi to the hotel, and at 4 pm.","Then they took a taxi to the hotel at 4 pm.","Good sequence! Use ""Then"" (not ""There"") and remove the comma before ""and"". What did they do at the hotel?"
"the family was walking around the luxurious hotel.","The family was walking around the luxurious hotel.","Good description! Capitalize ""The"" to start the sentence. What did they see in the hotel?"
"SOme minutes later they designate how the cousins were going to share the rooms.","Some minutes later, they designated how the cousins were going to share the rooms.","Good detail! Use ""Some"" (not ""SOme"") and add a comma after ""later"". Use ""designated"" (not ""designate"") for past tense. How did they decide who would share rooms?"
"Michael finally ended with the last one he would like to; Tom.","Michael finally ended up with the last one he would like to share with; Tom.","Good detail! Add ""up"" after ""ended"" and ""to share with"" after ""like"". Keep the semicolon before ""Tom"". How did Michael feel about sharing with Tom?"
"That night, the dog, the kittie, Tom and Michel slept in the same room, and that was n't too bad.","That night, the dog, the kitten, Tom, and Michael slept in the same room, and that wasn't too bad.","Good description! Use ""kitten"" (not ""kittie"") and ""Michael"" (not ""Michel""). Add a comma after ""Tom"". What made it not too bad?"
"When Michael get up in the morning, he realize that his kittie had disapeared, and he found Tom's dog with some white hair in his mouth.","When Michael got up in the morning, he realized that his kitten had disappeared, and he found Tom's dog with some white hair in his mouth.","Good sequence! Use ""got up"" (not ""get up""), ""realized"" (not ""realize""), ""kitten"" (not ""kittie""), and ""disappeared"" (not ""disapeared""). What did Michael think happened?"
"He thought that the dog had eaten the kittie during the night, so he shouted to Tom, open the door and went away.","He thought that the dog had eaten the kitten during the night, so he shouted at Tom, opened the door, and went away.","Good detail! Use ""kitten"" (not ""kittie""), ""shouted at"" (not ""shouted to""), and ""opened"" (not ""open""). Add a comma after ""door"". How did Tom react?"
"Michael closed the door and knew at that moment he had made a mistake","Michael closed the door and knew at that moment he had made a mistake.","Good reflection! Add a period at the end. What was the mistake Michael realized?"
"One of the best restaurants I've ever been to is Spizharka.","One of the best restaurants I've ever been to is Spizharka.","Good recommendation! This sentence is correct. What makes Spizharka so special?"
"It is situated in the very centre of our city and offers a wide variety of dishes and drinks.","It is situated in the very center of our city and offers a wide variety of dishes and drinks.","Good description! Use ""center"" (not ""centre"") for consistent spelling. What is your favorite dish there?"
"The service is really great.","The service is really great.","Good observation! This sentence is correct. What makes the service so great?"
"The waitresses are helpful and smiling.","The waitresses are helpful and smiling.","Good detail! This sentence is correct. How do the waitresses make customers feel welcome?"
"You feel like you are at home!","You feel like you are at home!","Good expression! This sentence is correct. What creates this feeling of being at home?"
"Warm candle light and small tables with patterned table clothes create friendly atmosphere.","Warm candlelight and small tables with patterned tablecloths create a friendly atmosphere.","Good description! Use ""candlelight"" (not ""candle light""), ""tablecloths"" (not ""table clothes""), and ""a friendly atmosphere"". What other details add to the atmosphere?"
"The dishes aren't very expensive.","The dishes aren't very expensive.","Good point! This sentence is correct. What is the price range of the dishes?"
"i believe it is suitable for our class","I believe it is suitable for our class.","Good recommendation! Capitalize ""I"" and add a period at the end. Why do you think it is suitable?"
"So, my favourite sport in the present time it is street workout. I have been exercising this sport already long time.","So, my favorite sport at the present time is street workout. I have been doing this sport for a long time already.","Good detail! Use ""favorite"" (not ""favourite"") and ""at the present time is"" (not ""in the present time it is""). Use ""doing this sport for a long time"" (not ""exercising this sport already long time""). What do you enjoy about street workout?"
"I like to exercise on the street even in the season when the temperature outside below zero.","I like to exercise on the street even in the season when the temperature outside is below zero.","Good detail! Add ""is"" after ""temperature outside"". What motivates you to exercise in such cold weather?"
"Of course, in summer I like to exercise more than in winter but this don't stop me.","Of course, in summer I like to exercise more than in winter, but this doesn't stop me.","Good contrast! Add a comma after ""winter"" and use ""doesn't"" (not ""don't"") to match ""this"". What keeps you motivated in winter?"
"I don't know myself why, but I almost every day go on the street in order to exercise.","I don't know why, but I go on the street almost every day to exercise.","Good reflection! Remove ""myself"" and use ""almost every day to"" (not ""almost every day go on the street in order to""). What do you enjoy about exercising on the street?"
"If It is very coldly and windily outside, I do n't worry about it and I'm exsercising at home.","If it is very cold and windy outside, I don't worry about it, and I'm exercising at home.","Good detail! Use ""it"" (not ""It""), ""cold and windy"" (not ""coldly and windily""), ""don't"" (not ""do n't""), and ""exercising"" (not ""exsercising""). Add a comma before ""and"". What exercises do you do at home?"
"For those people, who want to start to exercise the street workout I'm advising to start with basic exerscises such as pull ups, push ups, dips and squats.","For those people who want to start doing street workout, I advise you to start with basic exercises such as pull-ups, push-ups, dips, and squats.","Good advice! Remove the comma after ""people"" and use ""doing street workout"" (not ""to exercise the street workout""). Use ""advise you"" (not ""I'm advising"") and ""exercises"" (not ""exerscises""). Add hyphens to ""pull-ups"" and ""push-ups"". What benefits do these exercises provide?"
"That everything basic exercises and they will help you will do a good start up.","These are all the basic exercises, and they will help you make a good start.","Good summary! Use ""These are all the basic exercises"" (not ""That everything basic exercises"") and ""make a good start"" (not ""will do a good start up""). What should someone focus on when starting?"
"After some time when you will be feeling that you are ready for more, you can start to study more difficult exercises.","After some time, when you feel that you are ready for more, you can start to do more difficult exercises.","Good progression! Add a comma after ""time"" and use ""when you feel"" (not ""when you will be feeling""). Use ""do"" (not ""study"") for exercises. What signs show someone is ready for more difficult exercises?"
"So, it's my first attempt to create English text!","So, it's my first attempt to create English text!","Good reflection! This sentence is correct. What have you learned from this attempt?"
"I dare say what I was quite self-confident a few months ago.","I dare say that I was quite self-confident a few months ago.","Good reflection! Add ""that"" after ""say"" and use ""self-confident"" with a hyphen. What gave you that self-confidence?"
"But now not.","But not now.","Good contrast! Use ""But not now"" (not ""But now not"") for correct word order. What changed?"
"What's the reason?","What's the reason?","Good question! This sentence is correct. What do you think the reason might be?"
"Because of mind.","Because of my mind.","Good start! Add ""my"" before ""mind"" to show possession. How does your mind affect your confidence?"
"I wasn't satisfied with your behavior.","I wasn't satisfied with your behavior.","This is a clear and correct statement. It effectively expresses your feeling. What behavior would you prefer?"
