"Input","Output","Updated Feedback"
"Now in every country we have lot of transportation means as planes, trains, undergrounds, cars, ships, and rockets.","Now, in every country, we have a lot of means of transport, such as planes, trains, undergrounds, cars, ships, and rockets.","Great list! Add commas, use ""a lot of,"" and ""means of transport."" Which is your favorite?"
"public transportation is the mean reason to delivery people everywhere in a small time. in the past the had to use camels to travel which waste lot of time and tiredness.","Public transportation is the main way to deliver people everywhere in a short time. In the past, they had to use camels to travel, which wasted a lot of time and caused tiredness.","Good history! Capitalize ""Public,"" use ""main way,"" ""deliver,"" ""short time,"" ""they,"" ""wasted,"" and ""caused."" What’s the biggest improvement in transportation over time?"
"Today our life is running by clock.","Today our life is governed by the clock.","Good metaphor! Use ""governed by the clock."" How does this affect your daily routine?"
"We need a vehicle to reach our work place.","We need a vehicle to reach our workplace.","Simple fix! Use ""workplace."" What’s your favorite way to get to work?"
"If we use our public transport services.","If we use our public transport services,","Good start! Add a comma. What’s the best thing about public transport?"
"we may be late to office / working place.","we may be late getting to our office or workplace.","Good point! Capitalize ""We,"" use ""getting to our office or workplace."" What’s the worst thing about being late?"
"So we must use the personal vehicle.","So we must use a private vehicle.","Simple fix! Capitalize ""So"" and use ""a private vehicle."" What’s the biggest advantage of a private vehicle?"
"Everybody thinking like the public transport is not comfort for us, but environmentally the public transport is suitable to decrease the pollution and our energy sources also decrease.","Everybody thinks that public transport is not comfortable for us, but environmentally, public transport is good for decreasing pollution and our energy sources are also decreasing.","Balanced view! Use ""thinks that,"" ""comfortable,"" add a comma, and ""decreasing pollution."" What’s the best environmental benefit of public transport?"
"In Lublin is a beautiful castle.","In Lublin, there is a beautiful castle.","Good introduction! Add ""there is"" and a comma. What’s your favorite thing about this castle?"
"It is my favourite place in Lublin.","It is my favourite place in Lublin.","Perfect! No changes needed. What’s your favorite memory there?"
"It is located next to the Old Town.","It is located next to the Old Town.","Perfect! No changes needed. What’s special about the Old Town?"
"It was built in twelfth century.","It was built in the twelfth century.","Simple fix! Add ""the."" What’s the most interesting historical fact about it?"
"The castle 's look is in the Neo - Gothic style.","The castle's architecture is in the Neo-Gothic style.","Good detail! Use ""architecture"" and remove the space in ""Neo-Gothic."" What’s your favorite architectural feature?"
"At the castle is Holy Trinty Chapel.","In the castle, there is the Holy Trinity Chapel.","Clearer phrasing! Use ""In the castle, there is the"" and ""Trinity."" What’s special about this chapel?"
"It is in a Gothic style.","It is in the Gothic style.","Simple fix! Add ""the."" What’s your favorite Gothic feature?"
"It was built as a foundation of King Casimir the Great.","It was built as a foundation by King Casimir the Great.","Good history! Use ""by."" What’s the most impressive thing King Casimir built?"
"This is one of the most valuable monuments in Poland.","This is one of the most valuable monuments in Poland.","Perfect! No changes needed. Why do you think it’s so valuable?"
"There is a tower by the castle in the Roman style.","There is a tower by the castle in the Roman style.","Perfect! No changes needed. What’s your favorite Roman-style feature?"
"This tower is a precious monument of roman art and it is one of the oldest building in the Lublin.","This tower is a precious monument of Roman art and is one of the oldest buildings in Lublin.","Good detail! Use ""Roman,"" ""buildings,"" and remove ""the"" before ""Lublin."" What’s the oldest thing you’ve seen in Lublin?"
"It was a part of the borough castellan.","It was part of the borough of Castellan.","Clearer phrasing! Remove ""a"" and add ""of."" What’s the history of Castellan?"
"Castle also has a courtyard.","The castle also has a courtyard.","Simple fix! Add ""The."" What’s your favorite thing about the courtyard?"
"Now on the castle is a museum.","These days, in the castle, there is a museum.","Good update! Use ""These days, in the castle, there is."" What’s your favorite exhibit in the museum?"
"It to belong to the oldest and the biggest museums in eastern Poland.","It is one of the oldest and biggest museums in eastern Poland.","Good detail! Use ""is one of the oldest and biggest."" What’s the most impressive thing in the museum?"
"This museum has a monuments of the superiority.","This museum has monuments of superiority.","Simple fix! Remove ""a"" and ""the."" What’s your favorite monument there?"
"In my opinion it 's the one of the most fascinating place in Poland and the most wonderful site in Lublin. I think that everyone should visit this castle.","In my opinion, it’s one of the most fascinating places in Poland and the most wonderful site in Lublin. I think that everyone should visit this castle.","Strong recommendation! Add a comma, use ""it’s,"" ""places,"" and ""sites."" What’s the best time of year to visit?"
"The restaurant that I will talk is Woody Pool.","The restaurant I will talk about is Woody Pool.","Good introduction! Remove ""that"" and add ""about."" What’s your favorite thing about this restaurant?"
"Woody Pool is in Spain.","Woody Pool is in Spain.","Perfect! No changes needed. What’s your favorite Spanish restaurant?"
"This restaurant has a good atmosphere because it is always people laughing and talking about funny things.","This restaurant has a good atmosphere because there are always people laughing and talking about funny things.","Good detail! Use ""there are."" What’s the funniest thing you’ve heard there?"
"The food in this restaurant is very good and has a subnormal size because it is much bigger than the useful food.","The food in this restaurant is very good and larger than normal because it is much bigger than the usual portion.","Good description! Use ""larger than normal"" and ""usual portion."" What’s your favorite dish there?"
"The famous dishe of this restaurant is a huge hamburgure","The famous dish of this restaurant is a huge hamburger.","Simple fix! Use ""dish"" and ""hamburger,"" and add a period. What makes this hamburger special?"
"This restaurant will be an amazing place to the call meet there because like I said before the atmosphere and food are amazing.","This restaurant will be an amazing place to meet, because, as I said before, the atmosphere and food are amazing.","Great recommendation! Use ""to meet,"" add commas, and ""as I said before."" Who would you most like to meet there?"
"In my opinion, public transport will become more and more important in the future. Travelling by car maybe is convenient, but it also brings air pollution and traffic jams.","In my opinion, public transport will become more and more important in the future. Travelling by car may be convenient, but it also brings air pollution and traffic jams.","Strong opinion! Use ""may be."" What’s the best way to reduce traffic jams?"
"If in a city there were only cars, the city would n't afford enough parking lots and roads, all the cars would jam the city, and people would n't get their destinations.","If there were only cars in a city, the city wouldn’t have enough parking spaces and roads, all the cars would jam the city, and people wouldn’t reach their destinations.","Good point! Use ""wouldn’t have,"" ""parking spaces,"" and ""wouldn’t reach."" What’s the best alternative to cars in cities?"
"On the other hand, cars need more gasoline than buses which let out CO2 and other kinds of waste gases into the air, leading to the serious air pollution.","On the other hand, cars need more gasoline than buses, which emit CO2 and other kinds of waste gases into the air, leading to serious air pollution.","Serious issue! Add a comma, use ""emit,"" and remove ""the"" before ""serious."" What’s the best way to reduce car emissions?"
"So, what we need is to devote much more money and time to improve the public transport.","So, what we need is to devote much more money and time to improving public transport.","Good call to action! Use ""to improving."" What’s one improvement you’d like to see?"
"Public transport will have bright future; on the contrary, travelling by car will vanish from our life.","Public transport will have a bright future; in contrast, travelling by car will vanish from our lives.","Strong conclusion! Add ""a"" and use ""in contrast"" and ""lives."" What do you think the future of cars will be?"
"My favorite way is Train.","My favorite way of travelling is by train.","Good preference! Use ""way of travelling"" and ""by train."" What’s your favorite train journey?"
"Plane is most fastest in another way to travel.","The plane is faster than other ways to travel.","Clearer phrasing! Use ""The plane,"" ""faster,"" and ""than other ways."" What’s the best thing about traveling by plane?"
"However, plane is most dangerous way to travel.","However, the plane is the most dangerous way to travel.","Good point! Use ""the plane"" and ""the most dangerous."" What’s the safest way to travel?"
"Boat is the most cheapest in another way to travel.","Boat is cheaper than other ways to travel.","Simple fix! Use ""cheaper"" and ""than other ways."" What’s your favorite thing about traveling by boat?"
"However, boat is most slowest way to travel.","However, boat is the slowest way to travel.","Simple fix! Remove ""most"" and use ""the slowest."" What’s the fastest way you’ve traveled?"
"So, train is intermidiate way to tarvel.","So, train is an intermediate way to travel.","Good summary! Use ""an intermediate"" and ""travel."" What’s your favorite thing about trains?"
"My favourite sport is boxing.","My favourite sport is boxing.","Perfect! No changes needed. What’s your favorite thing about boxing?"
"Because I like boxing.","Because I like boxing.","Perfect! No changes needed. What’s the best thing about boxing for you?"
"I like fight, because I like to hit someone.","I like fighting because I like to hit people.","Clearer phrasing! Use ""fighting"" and ""people."" What’s the most important rule in boxing?"
"I start this sport when I was 11 years old, my dad let me go to box and I start that sport.","I started this sport when I was 11 years old. My dad let me go boxing, and I started that sport.","Good memory! Use ""started,"" add a period, and ""go boxing."" What was your first boxing lesson like?"
"Then I started to go with my friends.","Then I started to go with my friends.","Perfect! No changes needed. What’s your favorite thing to do with your friends?"
"I started leading trener in the competition and I love this sport.","I started leading trainer in the competition, and I love this sport.","Good detail! Use ""trainer,"" and add a comma. What’s your favorite competition memory?"
"My favourite boxer is Floyd Mayweather.","My favourite boxer is Floyd Mayweather.","Perfect! No changes needed. What’s your favorite thing about him?"
"He is very good on this sport.","He is very good at this sport.","Simple fix! Use ""at."" What makes him so good?"
"Today, the people use more cars, which leads to more cars on the street, traffic and pollution.","Today, people use more cars, which leads to more cars on the streets, traffic, and pollution.","Good observation! Remove ""the,"" use ""streets,"" and add a comma before ""and."" What’s the best way to reduce car use?"
"I think is better the idea that the people to use public transportation instead of using private cars or motorcycles","I think it is a better idea for people to use public transportation instead of private cars or motorcycles.","Good suggestion! Use ""it is a better idea for people."" What’s the best public transport in your city?"
"Firstly, people do not have to buy their own cars.","First, people do not have to buy their own cars.","Simple fix! Use ""First."" What’s the biggest cost of owning a car?"
"Accordingly, people do not have to spend lots of money on gas that they have to fill the tank.","Accordingly, people do not have to spend lots of money on gas that they have to fill the tank with.","Good point! Add ""with"" after ""tank."" What’s the best way to save money on gas?"
"Also, they do not have to find a place for parking as well.","Also, they do not have to find a place to park either.","Clearer phrasing! Use ""to park either."" What’s the hardest thing about parking?"
"Therefore, these are the reasons why I agree with the form to lower the congestion and air pollution by encourage people to use less private cars and turn to use more public transportation and other forms for transportation","Therefore, these are the reasons why I agree with reducing congestion and air pollution by encouraging people to use fewer private cars and turn to using more public transportation and other forms of transport.","Strong conclusion! Use ""reducing,"" ""encouraging,"" ""fewer,"" and ""forms of transport."" What’s the best way to encourage people to use public transport?"
"It was a cold day at night when I was at home watching my favourite programme on my telly called "" dare to win "", I was with my brother, when we decided to call, The programme is about questions for the contestants that must be answer in correct time, and there is a different things for the winner.","It was a cold night when I was at home watching my favourite programme on my telly called 'Dare to Win'. I was with my brother when we decided to call. The programme is about questions for contestants that must be answered in the correct time, and there are different things for the winner.","Exciting story! Use ""night,"" single quotes for the title, add periods, and ""answered,"" ""contestants,"" and ""are."" What was the hardest question?"
"A few minutes later we were listening ourselves in the programme, we were so nervous but it was exciting for us, our goal in the programme was get a free ticket for the most popular electronic party in the world.","A few minutes later, we were listening to ourselves on the programme. We were so nervous, but it was exciting for us. Our goal on the programme was to get a free ticket for the most popular electronic party in the world.","Dramatic moment! Add commas, use ""listening to ourselves on,"" and ""to get."" What was the most exciting part?"
"Despite our nervous we did it well! and our dream come true, yeah, we 'll be glowing in the dark!","Despite our nerves, we did it well! And our dream came true. Yeah, we’ll be glowing in the dark!","Great outcome! Use ""nerves,"" add a period, and ""we’ll."" What was the best part of winning?"
"Funding for the English Language Club","Funding for the English Language Club","Perfect! No changes needed. What’s the main goal of the club?"
"As the secretary of the English Language club I am writing you this proposal to persuade you as to why it would benefit both the students, and the college if we would receive funding from you.","As the secretary of the English Language Club, I am writing this proposal to persuade you why it would benefit both students and the college if we received funding from you.","Clear purpose! Capitalize ""Club,"" add a comma, remove ""as to,"" and use ""received."" What’s the most important benefit of the funding?"
"Dear sir or madam,","Dear Sir or Madam,","Perfect! No changes needed. What’s the purpose of your letter?"
"I am writing to aplaay for the job in the USA, published in an advertisement, last Monday.","I am writing to apply for the job in the USA, published in an advertisement last Monday.","Good start! Use ""apply"" and remove the comma after ""USA."" What excites you about this job?"
"I had recently finished my course of english in Cambridge, also I have a fresh and improve English.","I have recently finished my English course in Cambridge, and I have a fresh and improved command of English.","Good detail! Use ""have recently finished,"" ""English course,"" and ""improved command."" What was the hardest part of your course?"
"In order to help organising on sports and evening activities, I am a young person of 12 years old.","To help organize sports and evening activities, I am a 12-year-old person.","Good introduction! Use ""To help organize"" and ""12-year-old."" What’s your favorite activity to organize?"
"Many people say that there is no future for public transport as cars are now so much cheaper and easier to buy.","Many people say that there is no future for public transport as cars are now much cheaper and easier to buy.","Good point! Remove ""so."" What’s the best argument for public transport?"
"Additionally, because public transport is expensive and does not have a comprehensive coverage of most cities private cars are more attractive for most poeple.","Additionally, because public transport is expensive and does not have comprehensive coverage of most cities, private cars are more attractive to most people.","Good comparison! Add a comma and use ""people."" What’s the best way to make public transport more attractive?"
"Dear Bob.","Dear Bob,","Simple fix! Use a comma. What’s the purpose of your letter?"
"I went to our new shopping centre last week at the downtown.","I went to our new shopping centre last week in the downtown.","Good detail! Use ""in the downtown."" What’s your favorite thing about the shopping centre?"
"Actually I am very happy to tell you that we have a lot of new stores, including apple 's store.","Actually, I am very happy to tell you that we have a lot of new stores, including an Apple store.","Exciting news! Add a comma, and use ""an Apple store."" What’s your favorite store there?"
