"Input","Output","Updated Feedback"
"Some of them believe that it can only entertain us while others do believe that it can also educate.","Some of them believe that it can only entertain us, while others believe that it can also educate.","Balanced view! Add a comma before ""while"" and remove ""do."" What’s your opinion—entertainment or education?"
"However, I think that TV can do both.","However, I think that TV can do both.","Perfect! No changes needed. Can you give examples of TV shows that both entertain and educate?"
"I bet if somebody wants to have some fun he or she can just choose the right Chanel or movie such as comedies, video gags or funny TV shows.","I bet if somebody wants to have some fun, he or she can just choose the right channel or movie, such as comedies, video gags, or funny TV shows.","Fun suggestion! Add a comma after ""fun,"" use ""channel,"" and add a comma before ""such as."" What’s your go-to fun TV show or movie?"
"Meanwhile if an individual wants to learn from TV.","Meanwhile, if an individual wants to learn from TV,","Good start! Add commas after ""Meanwhile"" and at the end for clarity. What topics do you like to learn about from TV?"
"TV provides lots of cognitive programs like cooking, taking care of pets, how to eat as well.","TV provides lots of cognitive programs, like cooking, taking care of pets, and how to eat as well.","Great list! Add a comma after ""programs"" and use ""and"" before ""how to eat."" What skills have you picked up from TV?"
"For me, I do prefer reality shows that help people how to deal with problems.","For me, I do prefer reality shows that help people with how to deal with problems.","Good preference! Add ""with"" after ""people"" for correct phrasing. What reality shows do you find helpful?"
"football is the most favourite sport in the World.","Football is the most favorite sport in the world.","Popular opinion! Capitalize ""Football,"" use ""favorite"" for American English, and lowercase ""world."" What do you love most about football?"
"Was founded by talented athlete in The UK in early 1900.The Sport was becoming very famous since first World Cup was held in Uruguay until the present.","It was invented by a talented athlete in the UK in early 1900. The sport became very famous from when the first World Cup was held in Uruguay until the present.","Interesting history! Use ""It was invented,"" ""a talented athlete,"" ""the UK,"" and ""became"" for clarity and tense. What’s your favorite World Cup moment?"
"I really enjoy watching and playing football since I was a kid.","I have really enjoyed watching and playing football since I was a kid.","Great passion! Use ""have enjoyed"" for present perfect tense. What’s your best football memory?"
"There are several reasons of why people really enjoyed soccer so mush.","There are several reasons why people really enjoy soccer so much.","Good analysis! Remove ""of,"" use ""enjoy"" for present tense, and ""much"" for spelling. What makes soccer so enjoyable for you?"
"Nothing is permanent in this world, I 've knew these words from the mouth of my parents and until now it is in my heart that help me to deal with this kind of life.","Nothing is permanent in this world. I’ve heard these words from the mouths of my parents, and until now, it is in my heart and helps me to deal with this kind of life.","Deep reflection! Add a period, use ""I’ve heard,"" ""mouths,"" and ""helps"" for correct grammar. How do you cope with change?"
"Sometimes your happy and sometimes you are sad, nor you are success or you are failed, that is the wheel of the life we are taking.","Sometimes you’re happy, and sometimes you are sad; nor are you successful or failed—that is the cycle of life we are living.","Poetic thought! Use ""you’re,"" commas, ""successful/failed,"" and ""cycle of life."" How do you find balance in life’s ups and downs?"
"Life is changing very fast as the days on the calendar is going, the flow of life continuously revolving with the world every person have.","Life is changing very fast as the days on the calendar are going by; the flow of life continuously revolves with the world every person has.","Beautiful imagery! Use ""are going by,"" ""revolves,"" and ""has"" for subject-verb agreement. How do you adapt to life’s changes?"
"Nobody can tell how, when, where and what will happen in the next 50 years of our life.","Nobody can tell how, when, where, and what will happen in the next 50 years of our lives.","Thought-provoking! Add a comma after ""where"" and use ""lives"" for plural. What are your hopes for the future?"
"It depends on how you deal with what you have at the present to be prepared for the forthcoming changes in the future.","It depends on how you deal with what you have at present to be prepared for the forthcoming changes in the future.","Wise advice! Use ""at present"" for the correct idiom. How do you prepare for the future?"
"There are a lot of factors that could greatly affect on what you will be in the coming 50 years of your life.","There are a lot of factors that could greatly affect what you will be in the next 50 years of your life.","True insight! Remove ""on"" and use ""next"" for clarity. What factors do you think are most important?"
"But the most vital part for these changes is yourself.","But the most vital part of these changes is you.","Empowering! Use ""of"" and ""you"" for correct phrasing. How do you plan to shape your future?"
"Everybody has the right one for a change but it should be for the betterment and not for the worse.","Everybody has the right to a change, but it should be for the better and not for the worse.","Great perspective! Use ""the right to a change,"" a comma, and ""better"" for clarity. What changes do you want to make in your life?"
"With the simultaneous growing inventions of technologies, way of living go through with it.","With the simultaneous growth of technological inventions, the way of living goes through with it.","Relevant topic! Use ""growth,"" ""technological inventions,"" and ""goes"" for subject-verb agreement. How has technology changed your life?"
"A complicated ways from before, advance technologies made it easy and simple now, what else more could we expect next.","Complicated ways from before, advanced technologies have made it easy and simple now. What else could we expect next?","Good observation! Remove ""A,"" use ""advanced,"" ""have made,"" and split the sentence. What future technologies excite you?"
"The digital age has been a big problem for musical industry because the news technologies and internet had helped more the musical piracy.","The digital age has been a big problem for the music industry because new technologies and the internet have helped musical piracy more.","Important issue! Use ""music industry,"" ""new technologies,"" and ""have helped"" for correct tense. How can we combat piracy?"
"The people already do not buy a CD, simply downloads it","People already do not buy a CD; they simply download it.","Clear trend! Remove ""The,"" use a semicolon, and ""download"" for subject-verb agreement. How do you think artists can adapt?"
""" Piracy is destroying the music industry "" as it is a violation of copyright.","'Piracy is destroying the music industry,' as it is a violation of copyright.","Strong statement! Use single quotes and add a comma. What do you think are the consequences of piracy?"
"It is a shame that a person is working during many moths for after the people want enjoying his work without having to pay, it is literally to steal.","It is a shame that a person works for many months and then people want to enjoy his work without having to pay; it is literally stealing.","Powerful point! Use ""works,"" ""months,"" ""want to enjoy,"" a semicolon, and ""stealing."" How can we support artists fairly?"
"It is like you design a chair and the people to take without paying.","It is like you are designing a chair and people are taking it without paying.","Great analogy! Use ""are designing"" and ""people are taking"" for correct tense. How would you feel if someone took your work without paying?"
"The singers have to adapt and be able to survive piracy, now most their income are the concerts and digital platform like Spotify.","Singers have to adapt and be able to survive piracy. Now, most of their income is from concerts and digital platforms like Spotify.","Realistic view! Remove ""The,"" use a period, ""of their income,"" and ""platforms."" What other income sources can artists explore?"
"I think that people should be more responsible and respect the work of others so that society evolves in a healthy way and without conflicts.","I think that people should be more responsible and respect the work of others so that society evolves in a healthy way and without conflicts.","Perfect! No changes needed. How can we promote respect for others’ work?"
"Today, many people, groups or social movements are disagree with different and mainly aspects of our dominant culture; for example, the marriage or the age for married, the role of women in the family, the religions, the education and new ways of family and many values.","Today, many people, groups, or social movements disagree with different and mainly aspects of our dominant culture. For example, marriage or the age for marriage, the role of women in the family, religions, education, and new types of family and many values.","Thoughtful analysis! Remove ""are,"" use a period, ""age for marriage,"" and remove ""the"" before general nouns. What cultural changes do you support?"
"This perspective of life is inspired by contracultural movements and some people call to these people as "" alternative "", but it is each day more common and it let a inclusive and diverse society.","This perspective on life is inspired by counter-culture movements, and some people call these people 'alternative,' but it is more common each day and creates an inclusive and diverse society.","Insightful! Use ""on life,"" ""counter-culture,"" single quotes, ""more common each day,"" and ""creates."" What benefits do you see in a diverse society?"
"The culture is changing in this way, maybe it can be wonderful for the human freedom.","The culture is changing in this way. Maybe it could be wonderful for human freedom.","Optimistic view! Use a period and ""could be"" for conditional. How do you think culture impacts freedom?"
"CHANGES IN COLOMBIAN CULTURE","CHANGES IN COLOMBIAN CULTURE","Perfect! No changes needed. What changes in Colombian culture interest you most?"
"Eating habit in my country really has changeged in the last ten years.","Eating habits in my country have really changed in the last ten years.","Interesting topic! Use ""habits"" for plural and ""have changed"" for correct spelling and tense. What new eating habits have you noticed?"
"it 's r is n't clear complety, but I sopuse it depends on chenging habit of life in developing process of our sosiety.","It isn’t completely clear, but I suppose it depends on changing life habits in the development process of our society.","Good reflection! Use ""isn’t,"" ""completely,"" ""suppose,"" ""changing life habits,"" and ""society."" What factors do you think influence eating habits?"
"At first and important change is about eating prepared food that is n't healthy usually, its reason probably woman 's life stile that is going to big change in the way that they do n't like staying at home and spend their time to making food, now they prefer to buy prepared good.","The most important change is related to eating prepared food. Usually, the reason is probably women’s lifestyles, which are going through changes in the sense that they don’t like staying at home and spending their time making food. Now, they prefer to buy prepared food.","Detailed explanation! Use ""The most important change,"" ""is related to,"" ""women’s lifestyles,"" ""don’t,"" and ""prepared food."" How do you think this affects health?"
"The other matter is about our habit to eating food together with our family that were a custom in humanity life not just in our culture, but now because of hard and busy life, we had to eat our meal mostly days of a week.","The other issue is related to our habit of eating food together with our family, which was a custom in human life, not just in our culture. But now, because of a hard and busy life, we have to eat our meals most days of the week.","Great comparison! Use ""issue,"" ""of eating,"" ""which was,"" ""human life,"" and ""have to eat."" What traditions do you think are important to keep?"
"Now, we forget big dinner table that are fulled with family members.","Now, we forget big dinner tables that are surrounded by family members.","Emotional point! Use ""tables"" for plural and ""are surrounded"" for clarity. What family traditions do you miss?"
"But a good change of our habit is attention to calery food and healthy food because of get information on internet and another media that are accessible way for all people easily these days.","But a good change in our habits is the attention to calorie food and healthy food, because of getting information on the internet and other media, which are an easily accessible way for all people these days.","Positive change! Use ""in our habits,"" ""calorie food,"" ""getting,"" ""the internet,"" and ""other media."" How do you stay informed about healthy eating?"
"Tottaly l think changing is ignorable but we can control it to make our life better, specially about food that is most important aspect of ourlife but we do n't pay attention to it enough.","In summary, I think the change is negligible, but we can control it to make our life better, especially in relation to food, which is the most important aspect of our life, but we don’t pay attention to it enough.","Strong conclusion! Use ""In summary,"" ""negligible,"" ""especially,"" ""our life,"" and ""don’t."" What small changes can improve our lives?"
"I am a programmer who wants to write about programming languages and skills.","I am a programmer who wants to write about programming languages and skills.","Perfect! No changes needed. What programming topics do you find most interesting?"
"The truth of matter is I think I 'm full of ideas but unfortunately I ca n't describe my knowledge and experiences in English.","The truth of the matter is, I think I’m full of ideas, but unfortunately, I can’t describe my knowledge and experiences in English.","Relatable struggle! Use ""the matter is,"" commas, and ""I’m"" and ""can’t"" for contractions. What strategies help you improve your English?"
"However I can write these ideas in my own native language and that 's why I 'm thinking that one day I should be able to write those ideas in English as well.","However, I can write these ideas in my own native language, and that’s why I’m thinking that one day I should be able to write those ideas in English as well.","Great goal! Add commas and use ""that’s"" and ""I’m."" What helps you translate ideas into English?"
"Dear Sophie, I have just come back from a really exciting few days with my cousin.","Dear Sophie, I have just come back from a really exciting few days with my cousin.","Perfect! No changes needed. What was the highlight of your trip?"
"That was the best place I had ever been.","That was the best place I have ever been.","Memorable experience! Use ""have ever been"" for present perfect tense. What made it so special?"
"we went to New York for four days.","We went to New York for four days.","Simple fix: Capitalize ""We."" What did you enjoy most in New York?"
"On Thursday, we arrived at 12.15.","On Thursday, we arrived at 12:15.","Clear detail! Use ""12:15"" for time format. What did you do first in New York?"
"While I was at the bathroom, me cousin was smoking.","While I was in the bathroom, my cousin was smoking.","Good storytelling! Use ""in the bathroom"" and ""my cousin."" How did you react?"
"When I went back, a policeman asked him not to smoke, so he was angry during the whole flight.","When I went back, a policeman asked him not to smoke, so he was angry for the whole flight.","Dramatic moment! Use ""for the whole flight."" How did you handle the situation?"
"On Friday, we went on an incredible sightseeing but the guide told me not to take pictures because I had to buy them.","On Friday, we went on an incredible sightseeing tour, but the guide told me not to take pictures because I had to buy them.","Interesting experience! Add ""tour"" and a comma before ""but."" What was your favorite sight?"
"On Saturday night, we went to a formal restaurant to eat pasta.","On Saturday night, we went to a formal restaurant to eat pasta.","Perfect! No changes needed. How was the pasta?"
"Finally, we departed at 18.45 pm.","Finally, we departed at 6:45 pm.","Clear detail! Use ""6:45 pm"" for time format. How did you feel about leaving?"
"I think I will go back next year.","I think I will go back next year.","Perfect! No changes needed. What will you do differently next time?"
"It was a well planned for a holiday.","It was a well-planned holiday.","Simple fix: Use ""well-planned"" for hyphenation. What made the holiday so well-planned?"
"Michael, together with his two friends, Adam and John decided take a vacation at Pulau Langkawi, Kedah, Malaysia.","Michael, together with his two friends, Adam and John, decided to take a vacation in Pulau Langkawi, Kedah, Malaysia.","Good planning! Add ""to"" after ""decided"" and use ""in"" for preposition. What attracted you to Pulau Langkawi?"
"They search for tickets flight, rental car, and hotel.","They searched for flight tickets, a rental car, and a hotel.","Clear steps! Use ""searched,"" ""flight tickets,"" and add ""a"" before ""rental car"" and ""hotel."" What’s your process for planning a trip?"
"They were too excited and can not wait to go there.","They were very excited and couldn’t wait to go there.","Great enthusiasm! Use ""very excited"" and ""couldn’t."" What were you most excited about?"
"About one month before departure, they search over the internet the places that might get interested in their mind.","About one month before departure, they researched on the internet the places that might interest them.","Good preparation! Use ""researched,"" ""on the internet,"" and ""interest them."" What places did you find most interesting?"
"There are Padang Matsirat, Cable Car, Mahsuri Tomb, small islands, Duck tour, beaches, shopping centre and the most exciting is to buy chocolates.","There were Padang Matsirat, Cable Car, Mahsuri Tomb, small islands, Duck Tour, beaches, shopping center, and the most exciting thing was buying chocolates.","Fun list! Use ""were,"" ""Duck Tour,"" ""shopping center,"" and ""the most exciting thing was."" What was your favorite activity?"
"One day before going, Michael suddenly having a problem.","One day before going, Michael suddenly had a problem.","Unexpected twist! Use ""had"" for past tense. What was the problem?"
"He needs to follow his family to the town.","He needed to follow his family to the town.","Simple fix: Use ""needed"" for past tense. How did this affect your plans?"
"With all his hurt heart, he told his two friends about the matter.","With a heavy heart, he told his two friends about the matter.","Emotional moment! Use ""a heavy heart."" How did your friends react?"
"Adam and John was very angry.","Adam and John were very angry.","Subject-verb agreement: Use ""were."" Why do you think they were so angry?"
"They said, they already planned and Michael happily ruined the vacation.","They said they had already planned, and Michael had happily ruined the vacation.","Clear explanation! Remove the comma after ""said,"" and use ""had already planned"" and ""had ruined."" How did Michael feel?"
"They need to think again about the budget and all of the stuff.","They needed to think again about the budget and all the other stuff.","Good reflection! Use ""needed"" and ""all the other stuff."" What changes did you have to make?"
"Michael can not stand anymore, he scolded his friends and saying something that anyone do not want to hear.","Michael couldn’t stand anymore. He scolded his friends and said something that no one would want to hear.","Intense moment! Use ""couldn’t,"" a period, ""said,"" and ""no one would want."" How did you resolve the conflict?"
"His mother heard what had happened.","His mother heard what had happened.","Perfect! No changes needed. What did she say?"
"She try to have a slow talk with her son at his room.","She tried to have a calm talk with her son in his room.","Good approach! Use ""tried,"" ""calm,"" and ""in his room."" What advice did she give?"
"She said, money can make everyone hurt if it is not settle down very well.","She said, money can cause pain to everyone if it is not settled properly.","Wise words! Use ""cause pain"" and ""settled properly."" How did this change Michael’s perspective?"
"After all the wise advises, his mother kissed him on his forehead.","After all the wise advice, his mother kissed him on his forehead.","Simple fix: Use ""advice."" How did this make Michael feel?"
"Michael try to think again wisely.","Michael tried to think wisely again.","Good reflection! Use ""tried"" and move ""again"" to the end. What did he realize?"
"He accompany his mother at the end of his room 's door.","He accompanied his mother to the door of his room.","Clearer phrasing: Use ""accompanied"" and ""to the door of his room."" What did they talk about?"
"Michael closed the door and knew at that moment he had made a mistake.","Michael closed the door and knew at that moment he had made a mistake.","Perfect! No changes needed. What was his mistake?"
"He called back his friends and manage to settle down all the mess up.","He called his friends back and managed to sort out all the mess.","Great resolution! Use ""called his friends back,"" ""managed,"" and ""sort out."" How did his friends respond?"
"Peter looked at his watch and knew that he had to do something immediately but he forget what he had to do after thinkig he rememebred that he had to visit his grandmother as she was ill and his mother told him that his grandmother wanted to see her doctor and wanted him to take her by his car as adoctor 's clinic far from her house peter decided to go and he drove his car to his grandmother 's house in the next street after he arrived, he saw his grandmother was waiting for him on the front of the street he apologized to her and asked her to come to the car, "" never mind "" she told and ride the car beside him.","Peter looked at his watch and knew that he had to do something immediately, but he had forgotten what he had to do. After thinking, he remembered that he had to visit his grandmother as she was ill, and his mother told him that his grandmother wanted to see the doctor and wanted him to take her in his car, as the doctor’s clinic was away. Peter decided to go, and he drove his car to his grandmother’s house in the next street. After he arrived, he saw his grandmother was waiting for him on the front of the street. He apologized to her and asked her to get into the car. 'Never mind,' she said and got in beside him.","Detailed narrative! Use commas, ""had forgotten,"" ""thinking,"" ""remembered,"" ""the doctor,"" ""in his car,"" and correct dialogue punctuation. How did Peter feel after helping his grandmother?"
"she was very fine","She was absolutely fine.","Simple fix: Capitalize ""She"" and use ""absolutely fine."" What happened next?"
"There is a man who is most important for one 's life.","There is a man who is the most important in everyone’s life.","Strong statement! Use ""the most important"" and ""in everyone’s life."" Who is this person for you?"
"I am not different from that.there is a back stairs influence in my life he is none but my father.","I am not different from that. There is a backstairs influence in my life. He is none other than my father.","Heartfelt! Add a period, capitalize ""There,"" and use ""backstairs"" and ""none other than."" What makes your father so special?"
"I respect him so much and admire also.","I respect him so much and admire him too.","Clear expression! Use ""admire him too."" What do you admire most about him?"
"He is my best friend who never hurts me.","He is my best friend who never hurts me.","Perfect! No changes needed. What’s your favorite memory with him?"
"He always helps me by giving good advance.","He always helps me by giving good advice.","Simple fix: Use ""advice."" What’s the best advice he’s given you?"
"He is an ideal farmer who never and even tells a lie.","He is an ideal farmer who never even tells a lie.","Great quality! Remove ""and"" and move ""even."" Why is honesty important to you?"
"His means of livelihood is the simplest.","His means of making a livelihood is the simplest.","Clearer phrasing: Use ""making a livelihood."" What can we learn from his simplicity?"
"He always honors the oldest and taught us of avoiding tells a lie.so far as I remember one day he was advising me suddenly a old man entered the conversation and told a foolish speech.","He always honors the oldest and taught us to avoid telling a lie. As far as I remember, one day he was advising me when an old man entered the conversation and gave a foolish speech.","Good storytelling! Use ""to avoid telling,"" a period, ""As far as I remember,"" and ""gave a foolish speech."" How did your father handle the situation?"
"Nevertheless my father did n't tell him arrogantly but he made him know the right thing politely.","Nevertheless, my father didn’t tell him arrogantly, but he made him know the right thing politely.","Wise approach! Add commas and use ""didn’t."" What did the old man learn?"
"he is a fluent speaker.","He is a fluent speaker.","Simple fix: Capitalize ""He."" What topics does he speak about?"
"that 's why I admire him.","That’s why I admire him.","Perfect! Use ""That’s."" What else do you admire about him?"
"Everyone make mistakes, No one say I have not made any mistake in my life.","Everyone makes mistakes. No one can say I have not made any mistakes in my life.","True reflection! Use ""makes,"" a period, ""can say,"" and ""mistakes."" What’s a mistake you’ve learned from?"
"I have made many mistake I guess.","I have made many mistakes, I guess.","Simple fix: Use ""mistakes"" and add a comma. What did you learn?"
"But is that big problem in our life or small problem or it really does not matter?","But is that a big problem in our lives or a small problem, or does it really not matter?","Thought-provoking! Use ""a big problem,"" ""lives,"" and ""does it really not matter."" How do you decide what matters?"
"Or do you really regretted what have you done?","Or do you really regret what you have done?","Clear question! Use ""regret"" and ""what you have done."" What’s something you don’t regret?"
"Travelling by car plays an important role in our life.","Traveling by car plays an important role in our lives.","Good point! Use ""Traveling"" and ""lives."" How does traveling by car help you?"
"There are a lot of private transport in the streets.","There is a lot of private transport in the streets.","Subject-verb agreement: Use ""is."" What are the pros and cons of private transport?"
"However travelling by bus or tram never get away from our daily routine. Travelling by bus is not such convenient as getting a car, but you would never know what can happen with your car, where it will stuck or some of other accedient will happen.","However, traveling by bus or tram never gets away from our daily routine. Traveling by bus is not as convenient as getting a car, but you would never know what might happen with your car, where it might get stuck or some other accident might happen.","Balanced view! Add a comma, use ""gets,"" ""as convenient as,"" ""might happen,"" and ""accident."" What’s your preferred mode of transport?"
"Public transport has a timetable.","Public transport has a timetable.","Perfect! No changes needed. How does this help people?"
"This fact gives government such opportunity as manage the traffic on the roads, cities or towns streets.","This fact gives the government the opportunity to manage traffic on the roads, in cities, or in towns’ streets.","Clear explanation! Use ""the government,"" ""the opportunity to manage,"" and ""towns’ streets."" How can timetables improve public transport?"
"Private transport give us traffic jams, a lot of accidents and stressful situations.","Private transport gives us traffic jams, a lot of accidents, and stressful situations.","Good analysis! Use ""gives"" and add a comma before ""and."" What solutions can reduce these problems?"
"We are getting nervous because we are responsible not only for our life but other people, too.","We get nervous because we are responsible not only for our lives but also for other people too.","Relatable feeling! Use ""get,"" ""lives,"" and ""but also for."" How do you stay calm in traffic?"
"And also we have to understand that use public transport is cheaper than use a car.","Also, we have to understand that using public transport is cheaper than using a car.","Good comparison! Remove ""And,"" add a comma, and use ""using"" for gerunds. What other benefits does public transport have?"
"The other side of the problem is ecology.","The other side of the problem is ecological.","Simple fix: Use ""ecological."" How does transport affect the environment?"
"Why do we think that only convenience can be the main point of using a car?","Why do we think that only convenience can be the main point of using a car?","Perfect! No changes needed. What other factors should we consider?"
"What can we say about our ecological consciousness?","What can we say about our ecological awareness?","Good question! Use ""awareness."" How can we improve our ecological awareness?"
"Let 's take a bicycle travelling to our school or job instead of using any public or private transport.","Let’s take a bicycle to travel to our school or job instead of using any public or private transport.","Great suggestion! Use ""Let’s"" and ""to travel."" What are the benefits of biking?"
"Transport is more important for our life.","Transport is very important for our lives.","Clear statement! Use ""very"" and ""lives."" Why is transport so essential?"
"Public transport is becoming no future because of travelling by car is more convenient.","Public transport will have no future because traveling by car is more convenient.","Interesting prediction! Use ""will have no future"" and ""traveling."" How can public transport stay relevant?"
"Public transport are not suitable for luggage 's.","Public transport is not suitable for luggage.","Subject-verb agreement: Use ""is"" and remove the apostrophe. What improvements could help?"
"Travell plan need to depend on public transport time.","Travel plans need to depend on public transport timetables.","Clearer phrasing: Use ""Travel plans"" and ""timetables."" How do you plan your trips?"
"It is more fun when we travelling by car.","It is more fun when we travel by car.","Simple fix: Use ""travel."" What makes car trips fun for you?"
"We can play music or talk anything while we travel in the car","We can play music or talk about anything while we travel in a car.","Good point! Add ""about"" and ""a."" What do you usually talk about?"
"Public transport is more boring.","Public transport is more boring.","Perfect! No changes needed. How can we make public transport more enjoyable?"
"If there is no Public transport in some area, then we need to hire taxi.","If there is no public transport in some areas, then we need to hire a taxi.","Clear solution! Use ""public transport,"" ""areas,"" and ""a taxi."" What alternatives do you use?"
"So If we have our car, it is much easier than using transport.","So, if we have our own car, it is much easier than using public transport.","Good comparison! Add a comma, ""own,"" and ""public transport."" What do you prefer and why?"
"Dear Jo,","Dear Jo,","Perfect! No changes needed. What’s the purpose of your letter?"
"How are you?","How are you?","Perfect! No changes needed. How are you doing?"
"Nice to receive your letter and learn that you will be in Hong Kong this summer.","Nice to receive your letter and learn that you will be in Hong Kong this summer.","Perfect! No changes needed. What are you looking forward to?"
"Hong Kong is wonderful place for shopping, eating and sight - seeing country.","Hong Kong is a wonderful place for shopping, eating, and sightseeing.","Great description! Add ""a"" and use ""sightseeing."" What’s your favorite activity in Hong Kong?"
"You can taste sea - food in Sai Kung and Abeedeen.","You can taste seafood in Sai Kung and Aberdeen.","Simple fix: Use ""seafood"" and ""Aberdeen."" What’s your favorite seafood dish?"
"Visiting Big Budda in Lamma Island, watch the beautiful night view in the Peak.","Visit the Big Buddha on Lamma Island and see the beautiful night view on the Peak.","Clear instructions! Use ""Visit,"" ""the Big Buddha,"" ""on,"" and ""see."" What’s your favorite view in Hong Kong?"
"Besides, Hong Kong also has many country parks for hikking.","Besides, Hong Kong also has many country parks for hiking.","Simple fix: Remove the space and use ""hiking."" Which park do you recommend?"
"I am sure that you will love this country!","I am sure that you will love this place!","Warm invitation! Use ""place."" What else do you love about Hong Kong?"
"If you want to find a job for only three months, I suggest you can teach English for summer lesson.","If you want to find a job for only three months, I suggest you could teach English at a summer school.","Helpful suggestion! Add a comma and use ""could"" and ""at a summer school."" What’s your teaching experience?"
"In Hong Kong, most of student would like to take some courses in Summer Holiday.","In Hong Kong, most students would like to take some courses during the summer holidays.","Good insight! Remove ""of,"" use ""students,"" and ""during the summer holidays."" What courses are popular?"
"I will get some information for you if you have interest it.","I will get some information for you if you are interested in it.","Polite offer! Use ""are interested in it."" What information do you need?"
"Write to me if you have fixed your itinerary and looking forward to see you in Hong Kong.","Write to me when you have fixed your itinerary and are looking forward to seeing you in Hong Kong.","Friendly closing! Use ""when,"" ""are looking,"" and ""to seeing."" When do you hope to see Jo?"
"Ta","Ta","Perfect! No changes needed."
"I think public transport is paramount nowadays, but the future will deliver us some kind of different means of transport, such as the car, yes, a car we have been using all our lives.","I think public transport is paramount nowadays, but the future will bring us some different means of transport, such as the car. Yes, a car we have been using all our lives.","Thoughtful reflection! Use ""bring,"" remove ""kind of,"" and adjust punctuation. What future transport excites you?"
"But this time will be another story because in order to save time and money we are going to use our own car.","But this time, it will be another story, because to save time and money, we are going to use our own cars.","Clear plan! Add commas, ""it will be,"" and ""cars."" What’s your destination?"
